t,x,y,z,qx,qy,qz,qw
1520617230.362823963,0.806490347,-0.172536203,1.290032711,0.016502253,0.005448384,-0.012810787,0.999766910
1520617230.371156931,0.806545791,-0.172611323,1.290175254,0.015611364,0.006108640,-0.012280735,0.999784053
1520617230.379490852,0.806573823,-0.172776255,1.290393037,0.014281696,0.006232332,-0.011985410,0.999806752
1520617230.387823820,0.806840159,-0.173210578,1.290968498,0.012013843,0.005322186,-0.011879603,0.999843096
1520617230.396157980,0.806550874,-0.173085506,1.290950813,0.011821424,0.006262909,-0.011593499,0.999843298
1520617230.404490948,0.806588529,-0.173303958,1.291258285,0.011055294,0.006146585,-0.012100812,0.999846773
1520617230.412823915,0.806833626,-0.173813749,1.291933998,0.008505819,0.005030895,-0.012085529,0.999878133
1520617230.421157837,0.806378734,-0.173735658,1.291855068,0.008490007,0.005968252,-0.011494001,0.999880087
1520617230.429490805,0.806565756,-0.174230918,1.292521983,0.006340458,0.004900961,-0.011832510,0.999897880
1520617230.437823772,0.806460034,-0.174410690,1.292860925,0.005598415,0.004485052,-0.012092341,0.999901154
1520617230.446156979,0.806378121,-0.174642785,1.293153261,0.005190212,0.003885515,-0.012590994,0.999899711
1520617230.454490900,0.806210680,-0.174818528,1.293439273,0.004901458,0.003431682,-0.012801812,0.999900152
1520617230.462823868,0.806108800,-0.174978106,1.293735955,0.004780244,0.003159073,-0.012935832,0.999899912
1520617230.471157789,0.806001810,-0.175095677,1.294024372,0.005081739,0.002581954,-0.013420816,0.999893690
1520617230.479490995,0.805887203,-0.175212355,1.294309991,0.005207725,0.002091274,-0.013541329,0.999892563
1520617230.487823963,0.805896924,-0.175307607,1.294627161,0.006431510,0.001071217,-0.014500674,0.999873601
1520617230.496156931,0.805809453,-0.175326088,1.294953826,0.006636159,0.000038337,-0.014439022,0.999873729
1520617230.504490852,0.805618073,-0.175439931,1.295270074,0.006966082,-0.000483558,-0.014421863,0.999871617
1520617230.512823820,0.805554587,-0.175499352,1.295623498,0.007645196,-0.000903623,-0.014672884,0.999862711
1520617230.521157980,0.805376779,-0.175585257,1.295887874,0.008956957,-0.001731076,-0.015239474,0.999842255
1520617230.529490948,0.805289511,-0.175623012,1.296155991,0.010504811,-0.002986621,-0.015971464,0.999812803
1520617230.537823915,0.804952420,-0.175791597,1.296482986,0.011123348,-0.003428928,-0.016587729,0.999794659
1520617230.546157837,0.804682985,-0.176062248,1.296771822,0.012081251,-0.003883189,-0.017371899,0.999768564
1520617230.554490805,0.804406331,-0.176267082,1.297048305,0.013402451,-0.005231607,-0.018093518,0.999732779
1520617230.562823772,0.804164080,-0.176483242,1.297430918,0.013961794,-0.006335702,-0.018413963,0.999712885
1520617230.571156979,0.803675443,-0.176247164,1.297343733,0.016582016,-0.007140685,-0.019007864,0.999656315
1520617230.579490900,0.803481345,-0.176524215,1.297924988,0.017134086,-0.006897928,-0.018662369,0.999655219
1520617230.587823868,0.803282253,-0.176594462,1.298122256,0.018443165,-0.008527674,-0.019221479,0.999608755
1520617230.596157789,0.803050870,-0.176809744,1.298588300,0.019071856,-0.008747781,-0.018764401,0.999603740
1520617230.604490995,0.802790345,-0.176826169,1.298921825,0.019110008,-0.009915017,-0.018796310,0.999591516
1520617230.612823963,0.802652578,-0.176904592,1.299302233,0.019671964,-0.010433289,-0.018580634,0.999579372
1520617230.621156931,0.802572241,-0.176987510,1.299675651,0.019505611,-0.010991804,-0.018124711,0.999585017
1520617230.629490852,0.802652821,-0.177373798,1.300417639,0.018298756,-0.012548552,-0.018188482,0.999588349
1520617230.637823820,0.802572069,-0.177566659,1.300851431,0.017734763,-0.012565715,-0.017370569,0.999612847
1520617230.646157980,0.802488291,-0.177633425,1.301305697,0.017487165,-0.012899694,-0.017077966,0.999617997
1520617230.654490948,0.802415801,-0.177634580,1.301661381,0.017858839,-0.013349101,-0.017350228,0.999600837
1520617230.662823915,0.802287733,-0.177704819,1.302012659,0.017625305,-0.013526250,-0.017194787,0.999605286
1520617230.671157837,0.802147658,-0.177586104,1.302370409,0.017709717,-0.013556894,-0.017446604,0.999599016
1520617230.679490805,0.802004158,-0.177713410,1.302788911,0.016691480,-0.013674521,-0.017380734,0.999616082
1520617230.687823772,0.801832432,-0.177794887,1.303173506,0.015675224,-0.013669843,-0.017339173,0.999633321
1520617230.696156979,0.801764479,-0.177917633,1.303536398,0.015107491,-0.012848050,-0.016885935,0.999660721
1520617230.704490900,0.801577818,-0.178112958,1.303927615,0.013796050,-0.011853225,-0.015886316,0.999708355
1520617230.712823868,0.801538610,-0.178103741,1.304308752,0.013606248,-0.011621214,-0.016401203,0.999705366
1520617230.721157789,0.801412363,-0.178173563,1.304623151,0.012041209,-0.011519145,-0.015666921,0.999738399
1520617230.729490995,0.801290167,-0.178251525,1.305141154,0.011512167,-0.011222915,-0.016315408,0.999737627
1520617230.737823963,0.801101963,-0.178484993,1.305552529,0.009793148,-0.010223090,-0.015068269,0.999786242
1520617230.746156931,0.800971761,-0.178544629,1.305947976,0.008784252,-0.010042421,-0.015049418,0.999797730
1520617230.754490852,0.801026353,-0.178521852,1.306316475,0.008634770,-0.009610840,-0.015002520,0.999803979
1520617230.762823820,0.800899617,-0.178571658,1.306629121,0.007833989,-0.009064192,-0.015188327,0.999812874
1520617230.771157980,0.800671494,-0.178655767,1.306887716,0.006929737,-0.008133119,-0.014899879,0.999831898
1520617230.779490948,0.800558595,-0.178786669,1.307123932,0.006862383,-0.007342003,-0.015980159,0.999821803
1520617230.787823915,0.800406046,-0.178877812,1.307339586,0.006903865,-0.006513184,-0.016870955,0.999812625
1520617230.796157837,0.800216385,-0.179084783,1.307540262,0.006527818,-0.005543182,-0.017664546,0.999807294
1520617230.804490805,0.800026789,-0.179377875,1.307754276,0.006237133,-0.004186088,-0.018329349,0.999803786
1520617230.812823772,0.799488447,-0.179317294,1.307525037,0.006463307,-0.002244319,-0.018410259,0.999807107
1520617230.821156979,0.799310647,-0.179675244,1.307884519,0.005752759,-0.001513792,-0.018974768,0.999802267
1520617230.829490900,0.799377790,-0.180242678,1.308355590,0.004123107,-0.001590807,-0.019696509,0.999796238
1520617230.837823868,0.799216133,-0.180516637,1.308552616,0.003770769,-0.001000541,-0.020268730,0.999786957
1520617230.846157789,0.799091386,-0.180862537,1.308773283,0.003200949,-0.000606836,-0.020855647,0.999777189
1520617230.854490995,0.798895756,-0.181210872,1.308925689,0.003185430,-0.000087335,-0.021576616,0.999762119
1520617230.862823963,0.798823236,-0.181484854,1.309094549,0.002958166,0.000495021,-0.021919609,0.999755237
1520617230.871156931,0.798865768,-0.181720160,1.309206320,0.002934673,0.000436846,-0.022238681,0.999748287
1520617230.879490852,0.798715976,-0.181970652,1.309414175,0.002758116,0.001275713,-0.022654331,0.999738739
1520617230.887823820,0.798989988,-0.182142669,1.309554333,0.003324972,0.000627926,-0.023692690,0.999713562
1520617230.896157980,0.798529780,-0.182079444,1.309430003,0.004147778,0.002531869,-0.023707579,0.999707125
1520617230.904490948,0.798449155,-0.182433356,1.309596499,0.003180455,0.003014879,-0.023574028,0.999712489
1520617230.912823915,0.798534522,-0.182743115,1.309797871,0.002955358,0.003125754,-0.023932702,0.999704317
1520617230.921157837,0.798494031,-0.183191614,1.309903609,0.002915514,0.004135352,-0.024518763,0.999686565
1520617230.929490805,0.798550391,-0.183388387,1.309971358,0.004185896,0.004402482,-0.026274571,0.999636306
1520617230.937823772,0.798494487,-0.183848572,1.310067875,0.003411069,0.004680362,-0.026460456,0.999633084
1520617230.946156979,0.798531319,-0.184347176,1.310129381,0.003172587,0.004954822,-0.027204121,0.999612585
1520617230.954490900,0.798574172,-0.184680199,1.310139775,0.003828493,0.005281444,-0.027843728,0.999591004
1520617230.962823868,0.798653848,-0.185065525,1.310209548,0.003965203,0.005335412,-0.028238802,0.999579102
1520617230.971157789,0.798741880,-0.185467075,1.310265592,0.003917111,0.005116824,-0.028642026,0.999568961
1520617230.979490995,0.798884537,-0.186012556,1.310393129,0.003522878,0.005154093,-0.028597091,0.999571524
1520617230.987823963,0.799008313,-0.186228878,1.310425011,0.004332647,0.005213784,-0.028460218,0.999571939
1520617230.996156931,0.799247698,-0.186666478,1.310548224,0.004421269,0.004901125,-0.028316394,0.999577217
1520617231.004490852,0.799489399,-0.187096358,1.310680205,0.004329189,0.004388846,-0.028083766,0.999586564
1520617231.012823820,0.799874072,-0.187501590,1.310829965,0.004551659,0.003343081,-0.028254934,0.999584796
1520617231.021157980,0.800380520,-0.188179242,1.311256202,0.003461301,0.002171848,-0.028176940,0.999594599
1520617231.029490948,0.800441052,-0.187890362,1.310891415,0.005679982,0.002303901,-0.028037361,0.999588083
1520617231.037823915,0.800456259,-0.188240332,1.311074109,0.004907143,0.002602910,-0.027327372,0.999611104
1520617231.046157837,0.800657527,-0.188573331,1.311176331,0.005022335,0.002139646,-0.027614899,0.999603729
1520617231.054490805,0.800924306,-0.188872137,1.311147083,0.005674788,0.001392475,-0.028118448,0.999587520
1520617231.062823772,0.801207762,-0.189273085,1.311371263,0.006187382,0.000965693,-0.028854319,0.999564011
1520617231.071156979,0.801602069,-0.189503680,1.311444524,0.007142110,-0.000081189,-0.029029133,0.999553047
1520617231.079490900,0.801803019,-0.189914329,1.311661616,0.007025377,-0.000303474,-0.028641290,0.999565020
1520617231.087823868,0.801965507,-0.190084415,1.311557301,0.007282189,-0.000869610,-0.028009137,0.999580763
1520617231.096157789,0.802251489,-0.190343887,1.311762373,0.007977181,-0.001325676,-0.028222667,0.999568951
1520617231.104490995,0.802573141,-0.190696947,1.311934395,0.007537088,-0.002067764,-0.027705648,0.999585571
1520617231.112823963,0.802898805,-0.190984814,1.312159738,0.007230550,-0.002472363,-0.027326406,0.999597356
1520617231.121156931,0.803131960,-0.191194877,1.312352768,0.006696197,-0.002636220,-0.027247480,0.999602814
1520617231.129490852,0.803251498,-0.191271051,1.312530095,0.006548842,-0.002392039,-0.027126285,0.999607701
1520617231.137823820,0.803552633,-0.191371887,1.312807812,0.006997850,-0.002597775,-0.028424804,0.999568063
1520617231.146157980,0.803896975,-0.191562433,1.313135282,0.006443330,-0.002644905,-0.028524013,0.999568841
1520617231.154490948,0.804146473,-0.191733275,1.313425019,0.005752768,-0.002468673,-0.028847176,0.999564231
1520617231.162823915,0.804700683,-0.192237800,1.314080619,0.003534357,-0.003326317,-0.029245808,0.999560467
1520617231.171157837,0.804951675,-0.192375269,1.314454527,0.002507182,-0.002984524,-0.029608838,0.999553962
1520617231.179490805,0.805200417,-0.192466499,1.314717711,0.001155222,-0.002687029,-0.029387357,0.999563819
1520617231.187823772,0.805177130,-0.192316030,1.314930126,0.001034667,-0.000554305,-0.029407225,0.999566825
1520617231.196156979,0.805620242,-0.192388379,1.315295642,-0.000025792,-0.000603027,-0.029715123,0.999558226
1520617231.204490900,0.805747726,-0.192503388,1.315831699,-0.001728915,0.000540621,-0.030375646,0.999536912
1520617231.212823868,0.806124097,-0.192502131,1.316209682,-0.002762642,0.000862075,-0.030957713,0.999516506
1520617231.221157789,0.806316431,-0.192683277,1.316786975,-0.004592683,0.002014534,-0.031294275,0.999497633
1520617231.229490995,0.806615017,-0.192811051,1.317281125,-0.005940560,0.003060952,-0.031535789,0.999480282
1520617231.237823963,0.806829439,-0.192913498,1.317773945,-0.007351516,0.004223057,-0.031827857,0.999457407
1520617231.246156931,0.807284046,-0.192987224,1.318282297,-0.008358496,0.004552981,-0.032371307,0.999430590
1520617231.254490852,0.807584654,-0.193143646,1.318820356,-0.010164639,0.005089203,-0.032535488,0.999405935
1520617231.262823820,0.807859529,-0.193183793,1.319280493,-0.011397344,0.005671361,-0.032792009,0.999381119
1520617231.271157980,0.808102109,-0.193333574,1.319772394,-0.013178960,0.006152145,-0.032038535,0.999380808
1520617231.279490948,0.808444655,-0.193437521,1.320255966,-0.014423772,0.006273555,-0.031649826,0.999375248
1520617231.287823915,0.808778163,-0.193597176,1.320761807,-0.015911743,0.006081110,-0.031097598,0.999371190
1520617231.296157837,0.809116520,-0.193704701,1.321195746,-0.017003373,0.005971805,-0.030398172,0.999375392
1520617231.304490805,0.809481290,-0.193755998,1.321573810,-0.017084082,0.005443592,-0.030564506,0.999371959
1520617231.312823772,0.809739309,-0.193877197,1.321937025,-0.017791363,0.005366446,-0.029895726,0.999380265
1520617231.321156979,0.809959197,-0.193982778,1.322271802,-0.018491178,0.005000664,-0.029490508,0.999381499
1520617231.329490900,0.810196821,-0.194112858,1.322565839,-0.018952002,0.004767229,-0.029055100,0.999386760
1520617231.337823868,0.810406411,-0.194213066,1.322824763,-0.019161535,0.004447528,-0.028596738,0.999397459
1520617231.346157789,0.810613561,-0.194367006,1.323107002,-0.019226769,0.004338868,-0.028205933,0.999407790
1520617231.354490995,0.810630877,-0.194478656,1.323327510,-0.019959731,0.004489847,-0.026997416,0.999426130
1520617231.362823963,0.810877421,-0.194767321,1.323685852,-0.021146077,0.003547966,-0.026267852,0.999424962
1520617231.371156931,0.810926749,-0.194764250,1.323881771,-0.021284101,0.003221169,-0.025771153,0.999436070
1520617231.379490852,0.811015784,-0.194900292,1.324097043,-0.021265823,0.003177735,-0.025211413,0.999450875
1520617231.387823820,0.811182340,-0.194963743,1.324177232,-0.021078639,0.002560545,-0.024495800,0.999474407
1520617231.396157980,0.811212343,-0.195169438,1.324534828,-0.020460268,0.003066299,-0.024408483,0.999487969
1520617231.404490948,0.811236071,-0.195441709,1.324648770,-0.020804412,0.002535817,-0.023218201,0.999510711
1520617231.412823915,0.811260985,-0.195543401,1.324704158,-0.020095897,0.002323386,-0.022639001,0.999539010
1520617231.421157837,0.811308204,-0.195669538,1.324722168,-0.019268307,0.001387676,-0.022485820,0.999560501
1520617231.429490805,0.811337472,-0.195855632,1.324747481,-0.018921165,0.000678598,-0.022102504,0.999576415
1520617231.437823772,0.811378015,-0.196170569,1.324712595,-0.018594926,0.000120965,-0.021053284,0.999605409
1520617231.446156979,0.811693798,-0.196636490,1.324971631,-0.019650216,-0.001698358,-0.020095187,0.999603505
1520617231.454490900,0.811954917,-0.196958341,1.325006187,-0.018883897,-0.002815542,-0.019519480,0.999627161
1520617231.462823868,0.811996227,-0.197336764,1.324992571,-0.019272420,-0.003702627,-0.018299454,0.999639932
1520617231.471157789,0.812120814,-0.197735357,1.324974976,-0.019188658,-0.004521151,-0.017077207,0.999659804
1520617231.479490995,0.812186181,-0.197980436,1.324913299,-0.019180636,-0.005171120,-0.015983678,0.999674890
1520617231.487823963,0.812269634,-0.198070663,1.324632968,-0.018182628,-0.006361876,-0.015603706,0.999692674
1520617231.496156931,0.812095993,-0.198586240,1.324809053,-0.018977346,-0.005817165,-0.015079485,0.999689267
1520617231.504490852,0.812174797,-0.198512442,1.324483928,-0.017779565,-0.006788647,-0.015213752,0.999703128
1520617231.512823820,0.812040066,-0.198632162,1.324304956,-0.017229891,-0.006943247,-0.015318590,0.999710089
1520617231.521157980,0.811933191,-0.198748550,1.324233524,-0.017182422,-0.006955626,-0.015281466,0.999711389
1520617231.529490948,0.811791432,-0.198846427,1.324137025,-0.017194200,-0.006841239,-0.015392688,0.999710269
1520617231.537823915,0.811623377,-0.199039716,1.324129708,-0.017481326,-0.005986284,-0.015062321,0.999715807
1520617231.546157837,0.811487839,-0.199117174,1.324055591,-0.017704318,-0.006158840,-0.015133781,0.999709755
1520617231.554490805,0.811351619,-0.199224432,1.323939810,-0.017999954,-0.005890956,-0.014923191,0.999709256
1520617231.562823772,0.811276459,-0.199353089,1.323869707,-0.018240326,-0.005802286,-0.014773133,0.999707646
1520617231.571156979,0.811051286,-0.199472647,1.323813566,-0.019089650,-0.005528146,-0.013712491,0.999708454
1520617231.579490900,0.811005842,-0.199619308,1.323771578,-0.019273545,-0.005846066,-0.013236116,0.999709537
1520617231.587823868,0.811010877,-0.199793868,1.323791696,-0.019674696,-0.006191434,-0.012557393,0.999708400
1520617231.596157789,0.810904793,-0.200102685,1.324039294,-0.021004317,-0.006081171,-0.011593964,0.999693662
1520617231.604490995,0.810903868,-0.200197781,1.324058231,-0.021208033,-0.006549229,-0.011129168,0.999691687
1520617231.612823963,0.810834750,-0.200243967,1.323990565,-0.021408621,-0.006941747,-0.010758202,0.999688824
1520617231.621156931,0.810764668,-0.200491731,1.324156389,-0.022389514,-0.007130862,-0.010212196,0.999671732
1520617231.629490852,0.810724339,-0.200534284,1.324149303,-0.022310938,-0.007875362,-0.010480485,0.999665124
1520617231.637823820,0.810526545,-0.200759294,1.324247664,-0.023872284,-0.007570326,-0.009740453,0.999638899
1520617231.646157980,0.810433595,-0.200850312,1.324287570,-0.024490479,-0.007909550,-0.009714334,0.999621572
1520617231.654490948,0.810372968,-0.200967065,1.324361529,-0.025551320,-0.008382680,-0.009428857,0.999593896
1520617231.662823915,0.810419089,-0.201019411,1.324456833,-0.025212098,-0.009285039,-0.010236347,0.999586592
1520617231.671157837,0.810376882,-0.201112384,1.324568613,-0.025977239,-0.009735453,-0.010189439,0.999563194
1520617231.679490805,0.810324089,-0.201192962,1.324681866,-0.026773371,-0.009957556,-0.009992644,0.999541985
1520617231.687823772,0.810239848,-0.201255405,1.324789243,-0.027499092,-0.010243254,-0.009880007,0.999520516
1520617231.696156979,0.810149017,-0.201291705,1.324882234,-0.028098188,-0.010374433,-0.009872547,0.999502574
1520617231.704490900,0.810035543,-0.201306386,1.324983019,-0.028873647,-0.010678889,-0.009989875,0.999476101
1520617231.712823868,0.809921689,-0.201314144,1.325099383,-0.029383273,-0.010680118,-0.010037411,0.999460759
1520617231.721157789,0.809810254,-0.201347725,1.325217861,-0.029912200,-0.010387584,-0.009668319,0.999451791
1520617231.729490995,0.809754772,-0.201374638,1.325284706,-0.030229978,-0.010529905,-0.009618807,0.999441218
1520617231.737823963,0.809600005,-0.201300749,1.325341042,-0.030138483,-0.010596102,-0.009801001,0.999441512
1520617231.746156931,0.809477070,-0.201263311,1.325425528,-0.030494111,-0.011111371,-0.009845870,0.999424687
1520617231.754490852,0.809332252,-0.201205490,1.325424867,-0.030189002,-0.011384258,-0.010043579,0.999428912
1520617231.762823820,0.809237208,-0.201208272,1.325455238,-0.029836525,-0.011322312,-0.009927540,0.999441359
1520617231.771157980,0.809148307,-0.201172859,1.325509242,-0.029500776,-0.011451602,-0.009931841,0.999449810
1520617231.779490948,0.809039535,-0.201092655,1.325570050,-0.028936576,-0.011697594,-0.010370586,0.999459000
1520617231.787823915,0.808972247,-0.200973547,1.325610911,-0.028154884,-0.011787296,-0.010652995,0.999477301
1520617231.796157837,0.808773148,-0.200994615,1.325695035,-0.028296146,-0.011442273,-0.010158401,0.999482471
1520617231.804490805,0.808703745,-0.200936008,1.325828963,-0.027986944,-0.011425133,-0.010204288,0.999490905
1520617231.812823772,0.808706203,-0.200881462,1.325998932,-0.027575195,-0.011139793,-0.009767267,0.999509937
1520617231.821156979,0.808720428,-0.200885380,1.326140540,-0.026873521,-0.011283974,-0.009743364,0.999527665
1520617231.829490900,0.808722015,-0.200859422,1.326250797,-0.026551010,-0.011376798,-0.009350817,0.999538981
1520617231.837823868,0.808716390,-0.200890863,1.326371512,-0.026137848,-0.011418912,-0.009028357,0.999552355
1520617231.846157789,0.808783971,-0.200879171,1.326505008,-0.025010836,-0.011348604,-0.008772274,0.999584271
1520617231.854490995,0.808758590,-0.200933904,1.326634446,-0.024546284,-0.011248009,-0.008635424,0.999598115
1520617231.862823963,0.808744596,-0.200975821,1.326736904,-0.023619109,-0.010848818,-0.008617227,0.999625022
1520617231.871156931,0.808803588,-0.201003603,1.326904489,-0.023217148,-0.010921398,-0.008621220,0.999633614
1520617231.879490852,0.808837157,-0.200947415,1.327057580,-0.022485619,-0.011310531,-0.009137303,0.999641425
1520617231.887823820,0.808902386,-0.200852423,1.327207500,-0.021972552,-0.011517081,-0.009477770,0.999647306
1520617231.896157980,0.808930653,-0.200799586,1.327340791,-0.021534701,-0.011284080,-0.009688797,0.999657468
1520617231.904490948,0.808923194,-0.200663648,1.327428827,-0.020824792,-0.010999527,-0.010111756,0.999671492
1520617231.912823915,0.809003681,-0.200572465,1.327583211,-0.020081889,-0.010711360,-0.010636179,0.999684378
1520617231.921157837,0.809083120,-0.200476532,1.327758420,-0.019134475,-0.010715700,-0.011589106,0.999692322
1520617231.929490805,0.809186833,-0.200334341,1.327945571,-0.018562281,-0.010549021,-0.012226460,0.999697291
1520617231.937823772,0.809233741,-0.200078343,1.327990085,-0.018206149,-0.010063178,-0.012687427,0.999703105
1520617231.946156979,0.809460467,-0.199897811,1.328159500,-0.017389150,-0.010175299,-0.013121000,0.999710918
1520617231.954490900,0.809369109,-0.199894872,1.328533839,-0.017951728,-0.009364680,-0.013668964,0.999701554
1520617231.962823868,0.809387726,-0.199740208,1.328741469,-0.018099981,-0.009191715,-0.014229492,0.999692665
1520617231.971157789,0.809592207,-0.199478838,1.328711992,-0.017373624,-0.009575313,-0.014713247,0.999694949
1520617231.979490995,0.809640551,-0.199260915,1.328836817,-0.016987959,-0.009494737,-0.015321211,0.999693213
1520617231.987823963,0.809690896,-0.199029318,1.328964389,-0.017023730,-0.009403243,-0.015810216,0.999685855
1520617231.996156931,0.809823451,-0.198725422,1.329155083,-0.016305242,-0.009323274,-0.016570159,0.999686274
1520617232.004490852,0.809928001,-0.198532075,1.329351279,-0.016133447,-0.009085713,-0.016930099,0.999685217
1520617232.012823820,0.809898871,-0.198214354,1.329514352,-0.016500849,-0.008940139,-0.017781873,0.999665745
1520617232.021157980,0.809934636,-0.198139864,1.330013137,-0.017340039,-0.008035168,-0.018044226,0.999654523
1520617232.029490948,0.810126280,-0.197859826,1.329966824,-0.016338637,-0.008437846,-0.018379697,0.999661962
1520617232.037823915,0.810229154,-0.197592755,1.330191264,-0.016108936,-0.008351474,-0.018783093,0.999658917
1520617232.046157837,0.810311829,-0.197343640,1.330408227,-0.015923487,-0.008288343,-0.019302130,0.999652527
1520617232.054490805,0.810479076,-0.197138122,1.330586412,-0.015856776,-0.008541639,-0.019313201,0.999651241
1520617232.062823772,0.810629318,-0.196863939,1.330757745,-0.015711867,-0.009318240,-0.019446942,0.999643999
1520617232.071156979,0.810804660,-0.196606067,1.330945145,-0.015699403,-0.009919946,-0.019139757,0.999644333
1520617232.079490900,0.810953641,-0.196399595,1.331073299,-0.015609799,-0.010406366,-0.019005256,0.999643357
1520617232.087823868,0.810993893,-0.196212432,1.331187435,-0.015508331,-0.011000608,-0.019280935,0.999633295
1520617232.096157789,0.811001672,-0.196178092,1.331570246,-0.016311348,-0.010902944,-0.019309887,0.999621025
1520617232.104490995,0.811082010,-0.196018242,1.331771417,-0.016846976,-0.010966639,-0.019244516,0.999612705
1520617232.112823963,0.811132666,-0.195795087,1.331874253,-0.016710072,-0.011052105,-0.019544190,0.999608248
1520617232.121156931,0.811297544,-0.195559047,1.332042073,-0.016743155,-0.011425512,-0.019787292,0.999598713
1520617232.129490852,0.811133508,-0.195288699,1.332269516,-0.017061782,-0.011916775,-0.020526757,0.999572678
1520617232.137823820,0.811523875,-0.195199573,1.332391878,-0.017070071,-0.011354762,-0.020046088,0.999588834
1520617232.146157980,0.811615124,-0.194956782,1.332597380,-0.017074841,-0.011134290,-0.020219972,0.999587730
1520617232.154490948,0.811654280,-0.194736151,1.332683520,-0.016633703,-0.011050426,-0.020670632,0.999586881
1520617232.162823915,0.811797253,-0.194260846,1.332592205,-0.015413716,-0.011547979,-0.021492127,0.999583488
1520617232.171157837,0.811890047,-0.194135465,1.332742399,-0.015632435,-0.011488312,-0.021490140,0.999580822
1520617232.179490805,0.811958883,-0.193788516,1.332796787,-0.014874453,-0.011856355,-0.022125377,0.999574232
1520617232.187823772,0.812072868,-0.193583474,1.332891064,-0.014265088,-0.011750357,-0.022313988,0.999580173
1520617232.196156979,0.812039630,-0.193317270,1.333147771,-0.013968397,-0.011361516,-0.023203796,0.999568599
1520617232.204490900,0.812228063,-0.192897669,1.332969331,-0.012545244,-0.011903561,-0.023696643,0.999569603
1520617232.212823868,0.812310235,-0.192604413,1.333032279,-0.011757748,-0.011757248,-0.024114679,0.999570910
