#t x y z qx qy qz qw
1520520210.570229292 0.283904332 0.007310628 1.181965514 -0.005733470 -0.013985068 -0.001458174 0.999884703
1520520210.578562260 0.283788987 0.007224988 1.181883354 -0.005801431 -0.013824492 -0.001000114 0.999887107
1520520210.586895466 0.283915577 0.007233106 1.181828379 -0.005373049 -0.014658200 -0.002022498 0.999876081
1520520210.595229387 0.283797123 0.007117500 1.181799309 -0.005574213 -0.014524261 -0.001574817 0.999877740
1520520210.603562355 0.283931371 0.007140888 1.181762079 -0.004960095 -0.015328614 -0.002564285 0.999866919
1520520210.611895323 0.283834136 0.007016907 1.181754241 -0.005104018 -0.015225502 -0.002081805 0.999868891
1520520210.620229244 0.283967657 0.007025995 1.181712054 -0.004472873 -0.016002276 -0.003085992 0.999857188
1520520210.628562450 0.283988786 0.007077605 1.181694946 -0.003348704 -0.015934300 -0.003006798 0.999862912
1520520210.636895418 0.284074033 0.006898986 1.181709280 -0.003868769 -0.016046019 -0.003427872 0.999857894
1520520210.645228386 0.284087836 0.006938026 1.181635909 -0.002989624 -0.015975676 -0.003010384 0.999863379
1520520210.653562307 0.284137945 0.006847113 1.181587462 -0.003362767 -0.016158381 -0.003647503 0.999857137
1520520210.661895275 0.284170003 0.006850555 1.181547986 -0.002926081 -0.015817328 -0.002897313 0.999866419
1520520210.670228243 0.284357211 0.006841227 1.181546576 -0.002974590 -0.016287111 -0.003722204 0.999856003
1520520210.678562403 0.284346627 0.006837224 1.181452849 -0.002745458 -0.015866782 -0.002603911 0.999866955
1520520210.686895370 0.284588432 0.006887138 1.181485703 -0.002591124 -0.016450671 -0.003668352 0.999854592
1520520210.695229292 0.284748224 0.006786061 1.181370870 -0.002935045 -0.016443451 -0.001863399 0.999858753
1520520210.703562260 0.285041801 0.006915717 1.181346291 -0.002354728 -0.017439778 -0.002735755 0.999841400
1520520210.711895466 0.284753180 0.006997554 1.181383045 -0.002734023 -0.016294522 -0.001690026 0.999862069
1520520210.720229387 0.285059629 0.007195884 1.181392125 -0.001868558 -0.017309245 -0.002618671 0.999845009
1520520210.728562355 0.284942587 0.007176669 1.181419034 -0.002855792 -0.016764797 -0.001179880 0.999854686
1520520210.736895323 0.285263970 0.007454632 1.181416309 -0.001910444 -0.018049320 -0.002001864 0.999833268
1520520210.745229244 0.285197462 0.007420764 1.181485475 -0.003034013 -0.017297587 -0.000264750 0.999845747
1520520210.753562450 0.285526231 0.007717941 1.181512233 -0.001975478 -0.018531644 -0.001131974 0.999825682
1520520210.761895418 0.285453887 0.007731388 1.181580639 -0.003255332 -0.017878497 0.000649733 0.999834656
1520520210.770228386 0.285679093 0.007927837 1.181625139 -0.002972113 -0.018410691 0.000720336 0.999825832
1520520210.778562307 0.285740343 0.008080465 1.181668656 -0.003198054 -0.018333440 0.001758335 0.999825268
1520520210.786895275 0.285932934 0.008302616 1.181738113 -0.003184311 -0.018769359 0.001803367 0.999817143
1520520210.795228243 0.285995607 0.008426724 1.181833028 -0.003516257 -0.018667854 0.002673042 0.999815984
1520520210.803562403 0.286177943 0.008626198 1.181899048 -0.003409997 -0.019074172 0.002549351 0.999809006
1520520210.811895370 0.286191462 0.008729314 1.181968204 -0.003728105 -0.019047397 0.003268081 0.999806290
1520520210.820229292 0.286285433 0.008863227 1.182014972 -0.003424952 -0.019493783 0.002829454 0.999800108
1520520210.828562260 0.286198703 0.008929638 1.182068590 -0.003467791 -0.019310515 0.003305463 0.999802057
1520520210.836895466 0.286231281 0.009047802 1.182146263 -0.003343685 -0.019916408 0.002490208 0.999792956
1520520210.845229387 0.286091261 0.009039627 1.182169681 -0.003319795 -0.019965233 0.002632676 0.999791697
1520520210.853562355 0.286096555 0.009064708 1.182193141 -0.002827729 -0.020615178 0.001714091 0.999782016
1520520210.861895323 0.285998916 0.009085909 1.182196361 -0.002158284 -0.021086264 0.001267679 0.999774527
1520520210.870229244 0.285885006 0.009026526 1.182242606 -0.001977762 -0.021141490 0.000846358 0.999774179
1520520210.878562450 0.285775694 0.009058932 1.182211394 -0.001205470 -0.021777657 0.000296020 0.999762068
1520520210.886895418 0.285574830 0.008980450 1.182180459 -0.000908654 -0.021791265 0.000019735 0.999762129
1520520210.895228386 0.285884678 0.009105272 1.181989356 0.000659496 -0.023782183 -0.000215875 0.999716923
1520520210.903562307 0.285558762 0.008801976 1.182221837 -0.000585455 -0.023373328 -0.000264855 0.999726600
1520520210.911895275 0.285224742 0.008944975 1.182261679 0.000224411 -0.023506633 -0.000857772 0.999723288
1520520210.920228243 0.285317931 0.008836663 1.182277087 -0.000190492 -0.024300535 -0.000538277 0.999704535
1520520210.928562403 0.285433740 0.009218051 1.182049712 0.001582003 -0.025684643 -0.000754921 0.999668558
1520520210.936895370 0.284928289 0.009093090 1.182384422 0.000110608 -0.024248982 -0.000756156 0.999705658
1520520210.945229292 0.284864295 0.009240376 1.182405440 0.000484612 -0.024526635 -0.000546329 0.999698910
1520520210.953562260 0.285163989 0.009483988 1.182220352 0.000922552 -0.025686560 -0.000264440 0.999669585
1520520210.961895466 0.285144818 0.009688192 1.182194991 0.001432572 -0.025994952 -0.000033221 0.999661047
1520520210.970229387 0.284650135 0.009596194 1.182558135 -0.000269395 -0.024220501 0.000030942 0.999706604
1520520210.978562355 0.284590206 0.009764384 1.182629146 -0.000526380 -0.024386968 0.000010451 0.999702455
1520520210.986895323 0.284863836 0.009985586 1.182514687 -0.000608893 -0.025369474 0.000295825 0.999677914
1520520210.995229244 0.284774683 0.010272391 1.182441881 -0.000109018 -0.025474032 0.000432455 0.999675385
1520520211.003562450 0.284766703 0.010185660 1.182728371 -0.001322358 -0.025028166 0.000502331 0.999685746
1520520211.011895418 0.284326592 0.010194487 1.183046038 -0.002031773 -0.023720523 0.000503264 0.999716438
1520520211.020228386 0.284560945 0.010436746 1.182914189 -0.002282834 -0.024923372 0.000468950 0.999686648
1520520211.028562307 0.284392426 0.010473616 1.183058212 -0.002970633 -0.024340616 0.001252394 0.999698525
1520520211.036895275 0.284446783 0.010698872 1.183101949 -0.002733155 -0.024683991 0.000694251 0.999691327
1520520211.045228243 0.284257298 0.010719000 1.183246382 -0.003413498 -0.024159704 0.001570849 0.999701050
1520520211.053562403 0.284239943 0.010887989 1.183311084 -0.003357401 -0.024439280 0.001121990 0.999695049
1520520211.061895370 0.284082686 0.011012220 1.183375476 -0.003457088 -0.024168030 0.001833395 0.999700252
1520520211.070229292 0.284101178 0.011217799 1.183430075 -0.003071887 -0.024638925 0.001280314 0.999690876
1520520211.078562260 0.283944119 0.011328513 1.183522050 -0.003116174 -0.024410097 0.002001210 0.999695169
1520520211.086895466 0.283809084 0.011360895 1.183720346 -0.003339244 -0.024356603 0.001681193 0.999696343
1520520211.095229387 0.283658350 0.011458292 1.183785931 -0.003307466 -0.024301768 0.002276920 0.999696604
1520520211.103562355 0.283683791 0.011625995 1.183837192 -0.002780793 -0.024888033 0.001822150 0.999684717
1520520211.111895323 0.283499627 0.011718934 1.183874815 -0.002696289 -0.024797114 0.002364076 0.999686073
1520520211.120229244 0.283505122 0.011873627 1.183935986 -0.002199451 -0.025232958 0.002040018 0.999677097
1520520211.128562450 0.283345827 0.011992384 1.183983183 -0.002170904 -0.025145319 0.002570160 0.999678145
1520520211.136895418 0.283660793 0.012540663 1.183792470 0.000253851 -0.026891870 0.001194652 0.999637602
1520520211.145228386 0.283171812 0.012275833 1.184086941 -0.001790823 -0.025417219 0.002745958 0.999671555
1520520211.153562307 0.283468890 0.012854886 1.183913184 0.000674837 -0.027130135 0.001342977 0.999630780
1520520211.161895275 0.282964989 0.012581879 1.184220848 -0.001723651 -0.025540199 0.002882148 0.999668155
1520520211.170228243 0.282938837 0.012767437 1.184295541 -0.001584158 -0.025803898 0.002560503 0.999662490
1520520211.178562403 0.282751128 0.012878951 1.184397364 -0.002109118 -0.025507791 0.003250242 0.999667115
1520520211.186895370 0.282709049 0.013091027 1.184493046 -0.002209479 -0.025817814 0.002926988 0.999659938
1520520211.195229292 0.282509136 0.013218616 1.184574097 -0.002744415 -0.025545844 0.003649163 0.999663224
1520520211.203562260 0.282492999 0.013409691 1.184667637 -0.002786119 -0.025788817 0.003280427 0.999658148
1520520211.211895466 0.282291970 0.013507465 1.184709530 -0.003147379 -0.025532654 0.003903430 0.999661413
1520520211.220229387 0.282243881 0.013723977 1.184769474 -0.003166911 -0.025817709 0.003286279 0.999656249
1520520211.228562355 0.282048360 0.013850122 1.184814214 -0.003540894 -0.025363584 0.003872114 0.999664522
1520520211.236895323 0.282025109 0.014052682 1.184769325 -0.003086576 -0.025560695 0.003580689 0.999662094
1520520211.245229244 0.281835761 0.014175850 1.184822379 -0.003504672 -0.025133760 0.004231050 0.999669000
1520520211.253562450 0.281812478 0.014379681 1.184788418 -0.003205341 -0.025362960 0.003862907 0.999665706
1520520211.261895418 0.281612785 0.014537114 1.184767246 -0.003358336 -0.025000672 0.004338374 0.999672380
1520520211.270228386 0.281626596 0.014732093 1.184731147 -0.002963705 -0.025208064 0.003940963 0.999670065
1520520211.278562307 0.281668521 0.015037850 1.184478294 -0.001954625 -0.025564770 0.004400553 0.999661571
1520520211.286895275 0.281689201 0.015278365 1.184416748 -0.001416291 -0.025831523 0.003888533 0.999657744
1520520211.295228243 0.281529456 0.015419963 1.184348034 -0.001380366 -0.025494123 0.004566276 0.999663590
1520520211.303562403 0.281549949 0.015753326 1.184204569 -0.000305778 -0.025880621 0.003864409 0.999657525
1520520211.311895370 0.281376362 0.015845397 1.184157205 -0.000591364 -0.025395740 0.004534449 0.999667017
1520520211.320229292 0.281215417 0.015871622 1.184302797 -0.001101393 -0.024860246 0.004292064 0.999681116
1520520211.328562260 0.281059854 0.016082301 1.184175844 -0.001113453 -0.024862588 0.004585302 0.999679742
1520520211.336895466 0.281383002 0.016761844 1.183790398 0.001659614 -0.026693722 0.002884540 0.999638120
1520520211.345229387 0.281048737 0.016766652 1.183718087 0.000584046 -0.025857807 0.004071622 0.999657168
1520520211.353562355 0.281200527 0.017192087 1.183557212 0.002257295 -0.027023586 0.002630202 0.999628787
1520520211.361895323 0.280917629 0.017153913 1.183549337 0.001170622 -0.025907802 0.004312751 0.999654348
1520520211.370229244 0.281042028 0.017633999 1.183370460 0.002957018 -0.027135342 0.002896078 0.999623200
1520520211.378562450 0.280716401 0.017700550 1.183267673 0.001900809 -0.026391592 0.004392425 0.999640224
1520520211.386895418 0.280913958 0.018186497 1.183142842 0.003794255 -0.027289812 0.003355850 0.999614730
1520520211.395228386 0.280651195 0.018314905 1.183097749 0.002749870 -0.026576619 0.005148101 0.999629741
1520520211.403562307 0.280845281 0.018867073 1.182920507 0.004697987 -0.027673321 0.004338006 0.999596568
1520520211.411895275 0.280565931 0.019073934 1.182811639 0.004047279 -0.027076393 0.005905060 0.999607732
1520520211.420228243 0.280698298 0.019501393 1.182754036 0.005289686 -0.028027446 0.005270027 0.999579266
1520520211.428562403 0.280468130 0.019830259 1.182543199 0.005039744 -0.027859585 0.006646127 0.999577047
1520520211.436895370 0.280597597 0.020406644 1.182391377 0.006714902 -0.029045092 0.005667084 0.999539482
1520520211.445229292 0.280232254 0.020579332 1.182329470 0.005479081 -0.028435750 0.007037673 0.999555831
1520520211.453562260 0.280323395 0.021176737 1.182195026 0.007021294 -0.029383156 0.005906636 0.999526109
1520520211.461895466 0.279743794 0.021169246 1.182221324 0.005057388 -0.027914670 0.007650148 0.999568241
1520520211.470229387 0.280030043 0.021891735 1.181923102 0.007424376 -0.029550258 0.006381109 0.999515354
1520520211.478562355 0.279600201 0.022055832 1.181773586 0.006219041 -0.028679950 0.007854056 0.999538442
1520520211.486895323 0.279642393 0.022664376 1.181575166 0.007635191 -0.029664667 0.006462567 0.999509853
1520520211.495229244 0.279198726 0.022812012 1.181477072 0.006434228 -0.028588412 0.007820660 0.999539965
1520520211.503562450 0.279174638 0.023352057 1.181285457 0.007794582 -0.029485715 0.006447609 0.999514015
1520520211.511895418 0.278715920 0.023487490 1.181155662 0.006581840 -0.028370579 0.008038806 0.999543479
1520520211.520228386 0.278590329 0.024081418 1.180872750 0.008034248 -0.029108142 0.006830713 0.999520639
1520520211.528562307 0.278103905 0.024193059 1.180823627 0.006468446 -0.028261374 0.007981390 0.999547773
1520520211.536895275 0.277818637 0.024617284 1.180695385 0.006992356 -0.028023335 0.007448465 0.999555061
1520520211.545228243 0.277396580 0.024921027 1.180492286 0.006782614 -0.027757295 0.008011400 0.999559576
1520520211.553562403 0.277146060 0.025472590 1.180216466 0.008172773 -0.028611370 0.006494969 0.999536098
1520520211.561895370 0.276543084 0.025645777 1.179960601 0.007539035 -0.027618565 0.008035775 0.999557804
1520520211.570229292 0.276395677 0.026262856 1.179646702 0.009343886 -0.028657583 0.006828524 0.999522289
1520520211.578562260 0.275656428 0.026443489 1.179391835 0.008440499 -0.027829467 0.007859513 0.999546150
1520520211.586895466 0.275278024 0.026864043 1.178988758 0.009841359 -0.028460227 0.007188701 0.999520628
1520520211.595229387 0.274791803 0.027173558 1.178711967 0.010695694 -0.028781306 0.007055306 0.999503607
1520520211.603562355 0.274234401 0.027431022 1.178464777 0.010493604 -0.029031140 0.006832674 0.999500071
1520520211.611895323 0.273476923 0.027732893 1.178164246 0.010640705 -0.029384134 0.006586170 0.999489855
1520520211.620229244 0.272889474 0.028075419 1.177950822 0.011894088 -0.030208141 0.004713208 0.999461747
1520520211.628562450 0.271930356 0.028200917 1.177612063 0.011256358 -0.029772743 0.005709453 0.999477003
1520520211.636895418 0.271319425 0.028467253 1.177353274 0.012086212 -0.030250380 0.005027875 0.999456632
1520520211.645228386 0.270254648 0.028536464 1.177147055 0.011392048 -0.029892075 0.004954683 0.999475931
1520520211.653562307 0.269802736 0.029161423 1.176614847 0.013661741 -0.032166552 0.002731193 0.999385416
1520520211.661895275 0.268800379 0.029211197 1.176288715 0.013478857 -0.032108456 0.003141963 0.999388561
1520520211.670228243 0.267987895 0.029577527 1.175922578 0.015125035 -0.033249061 0.001870143 0.999330894
1520520211.678562403 0.266635638 0.029456270 1.175759390 0.013345796 -0.032521600 0.002674204 0.999378349
1520520211.686895370 0.265844508 0.029831193 1.175439564 0.015128978 -0.033462707 0.001159679 0.999324780
1520520211.695229292 0.264866204 0.029992812 1.175055258 0.015444736 -0.033448873 0.001637854 0.999319744
1520520211.703562260 0.263751629 0.030247409 1.174747410 0.016235153 -0.034531165 0.000367957 0.999271676
1520520211.711895466 0.262509278 0.030203470 1.174590990 0.015431811 -0.033834981 0.001137996 0.999307639
1520520211.720229387 0.261107496 0.030241063 1.174316494 0.015217179 -0.033265010 0.001619407 0.999329402
1520520211.728562355 0.260008116 0.030406390 1.174148241 0.016370424 -0.033278902 0.000851457 0.999311663
1520520211.736895323 0.258804225 0.030612165 1.173949755 0.017414359 -0.033743702 -0.000140668 0.999278781
1520520211.745229244 0.257261123 0.030648679 1.173709567 0.016925539 -0.033204402 0.000312137 0.999305207
1520520211.753562450 0.255971290 0.030844635 1.173557264 0.017749114 -0.033560329 -0.000474539 0.999278964
1520520211.761895418 0.254407796 0.030943545 1.173304986 0.017462658 -0.033074313 -0.000256349 0.999300295
1520520211.770228386 0.253057364 0.031080291 1.173176564 0.018286367 -0.033715738 -0.001090133 0.999263564
1520520211.778562307 0.251362765 0.031055681 1.173080423 0.017362048 -0.033100053 -0.000293309 0.999301186
1520520211.786895275 0.249721441 0.031244607 1.172873006 0.017798405 -0.033541410 -0.000098507 0.999278830
1520520211.795228243 0.247985723 0.031291168 1.172875581 0.017347288 -0.033326280 -0.000335676 0.999293910
1520520211.803562403 0.246004149 0.031225747 1.172862991 0.015739286 -0.032791882 0.000876296 0.999337881
1520520211.811895370 0.244469596 0.031529577 1.172759481 0.017908981 -0.033874786 -0.001008320 0.999265105
1520520211.820229292 0.242398388 0.031562514 1.172612610 0.016906240 -0.033489181 0.000332616 0.999296024
1520520211.828562260 0.240278461 0.031424244 1.172586935 0.016171566 -0.033158807 0.001195910 0.999318540
1520520211.836895466 0.238584695 0.031642242 1.172604303 0.018149005 -0.034452034 -0.000283114 0.999241508
1520520211.845229387 0.236126825 0.031481879 1.172466887 0.015947367 -0.034013695 0.001371014 0.999293185
1520520211.853562355 0.234324578 0.031756977 1.172387892 0.018629046 -0.035375210 -0.000181482 0.999200441
1520520211.861895323 0.231688741 0.031201719 1.172596121 0.015893785 -0.034088123 0.001883975 0.999290667
1520520211.870229244 0.229596207 0.031190159 1.172622877 0.015948499 -0.035131042 0.001186267 0.999254746
1520520211.878562450 0.227107266 0.031553093 1.172172636 0.016212186 -0.035719832 0.001935111 0.999228459
1520520211.886895418 0.224973420 0.031738938 1.172110838 0.018030909 -0.037407723 0.000348031 0.999137342
1520520211.895228386 0.222221375 0.031419293 1.172116534 0.015522009 -0.036602062 0.002741966 0.999205603
1520520211.903562307 0.220013620 0.031691144 1.172008282 0.017846079 -0.038101807 0.001087635 0.999113901
1520520211.911895275 0.217091413 0.031368675 1.171919346 0.015601278 -0.037321237 0.003189682 0.999176436
1520520211.920228243 0.214737139 0.031680329 1.171783840 0.017719277 -0.039198464 0.001385916 0.999073364
1520520211.928562403 0.211719754 0.031266478 1.171738991 0.015066240 -0.038469794 0.003415232 0.999140340
1520520211.936895370 0.208931077 0.031051080 1.171935657 0.014690865 -0.038892871 0.002422376 0.999132451
1520520211.945229292 0.206105254 0.031058660 1.171554743 0.014461954 -0.038938810 0.004376425 0.999127353
1520520211.953562260 0.203456203 0.031123714 1.171509678 0.015496903 -0.040136423 0.002738944 0.999070274
1520520211.961895466 0.200147042 0.030886951 1.171313208 0.013494687 -0.039479920 0.004369255 0.999119682
1520520211.970229387 0.197228098 0.030658225 1.171450171 0.012900258 -0.040263223 0.002703898 0.999102169
1520520211.978562355 0.193998296 0.030738550 1.171034420 0.012670613 -0.039837431 0.004234841 0.999116860
1520520211.986895323 0.191099288 0.030741948 1.170985402 0.013737591 -0.040630900 0.002690738 0.999076158
1520520211.995229244 0.187805533 0.030531663 1.170895467 0.012495911 -0.040475122 0.002976163 0.999097973
1520520212.003562450 0.184597330 0.030544761 1.170729614 0.013366927 -0.040372470 0.002740125 0.999091528
1520520212.011895418 0.180936478 0.030198313 1.170648465 0.010453974 -0.039530421 0.004248688 0.999154647
1520520212.020228386 0.177779539 0.030228559 1.170548469 0.011849970 -0.039610998 0.003437210 0.999138996
1520520212.028562307 0.173875389 0.030060334 1.170333047 0.009815013 -0.038514017 0.004591117 0.999199308
1520520212.036895275 0.170535803 0.030089061 1.170229646 0.010774537 -0.039439815 0.003029758 0.999159262
1520520212.045228243 0.166569912 0.029903657 1.170062455 0.009507568 -0.037949995 0.004493566 0.999224305
1520520212.053562403 0.162893315 0.029966062 1.169925553 0.009556738 -0.038425613 0.003176987 0.999210712
1520520212.061895370 0.158927155 0.029697954 1.169803847 0.008288879 -0.037131846 0.004981490 0.999263582
1520520212.070229292 0.155077737 0.029796968 1.169560448 0.008945184 -0.037716336 0.003631115 0.999241851
1520520212.078562260 0.150825939 0.029594431 1.169334107 0.007784757 -0.036545493 0.004877530 0.999289765
1520520212.086895466 0.146734919 0.029719906 1.168986513 0.008663921 -0.036488640 0.004507520 0.999286344
1520520212.095229387 0.142597966 0.029728529 1.168691403 0.008773563 -0.036444508 0.004185005 0.999288401
1520520212.103562355 0.137802658 0.029222723 1.168776343 0.006217384 -0.034218146 0.005446055 0.999380209
1520520212.111895323 0.133946012 0.029599669 1.168176062 0.008846384 -0.035524664 0.004456950 0.999319706
1520520212.120229244 0.129407267 0.029474310 1.167889629 0.008564541 -0.035527162 0.004595633 0.999321445
1520520212.128562450 0.124829206 0.029511706 1.167556159 0.009134856 -0.034364752 0.004971822 0.999355242
1520520212.136895418 0.120222227 0.029512445 1.167271647 0.009316924 -0.034485254 0.005053449 0.999349000
1520520212.145228386 0.115331130 0.029411433 1.167146725 0.008259764 -0.033527433 0.005134497 0.999390477
1520520212.153562307 0.110575010 0.029368177 1.166919897 0.008213631 -0.033550892 0.005535504 0.999387929
1520520212.161895275 0.105590988 0.029331627 1.166869430 0.008272003 -0.032630833 0.004966450 0.999420901
1520520212.170228243 0.100790919 0.029409621 1.166393633 0.007782945 -0.032612385 0.006524657 0.999416473
1520520212.178562403 0.096066022 0.029603603 1.166054957 0.008730335 -0.033453424 0.005097955 0.999389144
1520520212.186895370 0.090856019 0.029472753 1.165799707 0.007662035 -0.032293429 0.006711947 0.999426524
1520520212.195229292 0.085848198 0.029409057 1.165658284 0.007546841 -0.032311737 0.006043215 0.999431076
1520520212.203562260 0.080731756 0.029447146 1.165183311 0.007020866 -0.031868742 0.007557705 0.999438828
1520520212.211895466 0.076034082 0.030069747 1.164319138 0.010376908 -0.033674352 0.005790615 0.999362210
1520520212.220229387 0.070672628 0.029849704 1.164095306 0.008533239 -0.032457556 0.007305818 0.999409984
