#t x y z qx qy qz qw
1520425511.182972908 0.634200078 0.490763692 1.174972204 0.050250645 -0.036786390 -0.018779374 0.997882242
1520425511.191306829 0.633824998 0.490610589 1.175249486 0.049812043 -0.036922732 -0.018865173 0.997897579
1520425511.199639797 0.633406227 0.490223459 1.175618259 0.048757803 -0.036815984 -0.018527674 0.997959912
1520425511.207972765 0.632978690 0.490316657 1.175693885 0.049338781 -0.037159314 -0.019035782 0.997909069
1520425511.216306925 0.632601770 0.490204238 1.175956170 0.049026118 -0.037246275 -0.019023606 0.997921468
1520425511.224639893 0.632195408 0.489836012 1.176294038 0.048118251 -0.037146655 -0.018646890 0.997976479
1520425511.232972860 0.631801779 0.489713473 1.176502111 0.047920493 -0.037161522 -0.018663574 0.997985129
1520425511.241305828 0.631394859 0.489568432 1.176700842 0.047761444 -0.037079102 -0.018761910 0.997993976
1520425511.249639750 0.630968729 0.489458893 1.176897167 0.047483370 -0.036975550 -0.018740306 0.998011492
1520425511.257972717 0.630574109 0.489551687 1.176950800 0.048203182 -0.037055247 -0.019230716 0.997964699
1520425511.266306877 0.630145715 0.489202153 1.177238070 0.047213023 -0.036528290 -0.018762193 0.998040377
1520425511.274639845 0.629772142 0.489042321 1.177396509 0.047225256 -0.036453632 -0.019020588 0.998037637
1520425511.282972813 0.629365755 0.488921009 1.177540184 0.047043755 -0.036210920 -0.018982962 0.998055761
1520425511.291305780 0.628944572 0.488796788 1.177622402 0.047024462 -0.036017049 -0.019049242 0.998062422
1520425511.299639702 0.628549071 0.488668290 1.177743409 0.046868501 -0.035745684 -0.018974616 0.998080935
1520425511.307972908 0.628135437 0.488789205 1.177706145 0.047534904 -0.035740164 -0.019379770 0.998041832
1520425511.316306829 0.627768793 0.488434480 1.177971030 0.046498280 -0.035222888 -0.018829969 0.998119577
1520425511.324639797 0.627429684 0.488327839 1.178096376 0.046180757 -0.034932550 -0.018593801 0.998148949
1520425511.332972765 0.627041333 0.488234023 1.178117272 0.046177050 -0.034676341 -0.018497296 0.998159848
1520425511.341306925 0.626661739 0.488418648 1.178000399 0.046859859 -0.034662993 -0.018758283 0.998123618
1520425511.349639893 0.626356896 0.488328722 1.178063184 0.046712584 -0.034382678 -0.018566673 0.998143800
1520425511.357972860 0.626002777 0.488260220 1.178092697 0.046459335 -0.033961910 -0.018386863 0.998173353
1520425511.366305828 0.625704453 0.488182095 1.178145382 0.046162465 -0.033610729 -0.018147594 0.998203391
1520425511.374639750 0.625557203 0.488253712 1.178087536 0.046427963 -0.033833391 -0.018029996 0.998185687
1520425511.382972717 0.625067511 0.488083814 1.178208999 0.045722486 -0.032985052 -0.017916323 0.998248690
1520425511.391306877 0.624754047 0.487983972 1.178286546 0.045214279 -0.032635050 -0.017735908 0.998286562
1520425511.399639845 0.624463447 0.487935295 1.178347745 0.044843844 -0.032329091 -0.017573836 0.998316092
1520425511.407972813 0.624319980 0.488079224 1.178146961 0.045576844 -0.032914155 -0.017656911 0.998262312
1520425511.416305780 0.623842213 0.487637987 1.178429745 0.043915521 -0.031811507 -0.017103884 0.998382147
1520425511.424639702 0.623539757 0.487586812 1.178421281 0.043733414 -0.031686819 -0.017077582 0.998394556
1520425511.432972908 0.623275576 0.487527655 1.178401800 0.043621596 -0.031646314 -0.017037553 0.998401417
1520425511.441306829 0.623008090 0.487514589 1.178315806 0.043694597 -0.031629202 -0.016946773 0.998400312
1520425511.449639797 0.622738253 0.487475916 1.178215607 0.043906619 -0.031640014 -0.016993364 0.998389876
1520425511.457972765 0.622481417 0.487432022 1.178124021 0.044049453 -0.031645831 -0.017000876 0.998383272
1520425511.466306925 0.622222139 0.487387555 1.178015492 0.044297296 -0.031656244 -0.016988315 0.998372190
1520425511.474639893 0.621971991 0.487344022 1.177889146 0.044583666 -0.031733162 -0.016986583 0.998357030
1520425511.482972860 0.621715238 0.487302252 1.177749705 0.044847855 -0.031796730 -0.017016615 0.998342663
1520425511.491305828 0.621457530 0.487219988 1.177618746 0.045013580 -0.031739608 -0.016980361 0.998337639
1520425511.499639750 0.621188655 0.487154204 1.177476937 0.045394619 -0.031804807 -0.017190038 0.998314723
1520425511.507972717 0.620881101 0.487080475 1.177303982 0.045731772 -0.031801296 -0.017313983 0.998297305
1520425511.516306877 0.620644187 0.487016949 1.177218808 0.045728411 -0.031788010 -0.017345011 0.998297343
1520425511.524639845 0.620355688 0.486947042 1.177028818 0.046172983 -0.031858211 -0.017455316 0.998272719
1520425511.532972813 0.620081748 0.486919478 1.176901827 0.046232508 -0.031935420 -0.017627548 0.998264471
1520425511.541305780 0.619830840 0.486864533 1.176787102 0.046254556 -0.032012255 -0.017753811 0.998258751
1520425511.549639702 0.619543972 0.486817522 1.176639307 0.046249271 -0.031864513 -0.017659695 0.998265392
1520425511.557972908 0.619352561 0.486746213 1.176548493 0.046341952 -0.032052991 -0.017887829 0.998250998
1520425511.566306829 0.619119758 0.486699018 1.176429784 0.046373304 -0.032061449 -0.017903267 0.998248994
1520425511.574639797 0.618895254 0.486626699 1.176317361 0.046383768 -0.032093867 -0.017870788 0.998248048
1520425511.582972765 0.618640991 0.486811940 1.176035140 0.047306851 -0.032378859 -0.018401004 0.998185892
1520425511.591306925 0.618400668 0.486518554 1.176054880 0.046387690 -0.032066288 -0.017805973 0.998249910
1520425511.599639893 0.618172717 0.486465917 1.175907216 0.046552742 -0.032138946 -0.017894922 0.998238299
1520425511.607972860 0.617988958 0.486365848 1.175827640 0.046507715 -0.032173130 -0.017938655 0.998238512
1520425511.616305828 0.617717848 0.486298193 1.175625717 0.046911288 -0.032217141 -0.018084065 0.998215585
1520425511.624639750 0.617456931 0.486473292 1.175308817 0.047960589 -0.032477337 -0.018641285 0.998147037
1520425511.632972717 0.617214537 0.486392124 1.175157743 0.048113831 -0.032403456 -0.018683921 0.998141266
1520425511.641306877 0.616978510 0.486331112 1.174987941 0.048350554 -0.032356530 -0.018754333 0.998130028
1520425511.649639845 0.616728248 0.486259401 1.174829343 0.048483294 -0.032261945 -0.018863094 0.998124602
1520425511.657972813 0.616472138 0.486179210 1.174650032 0.048641261 -0.032150945 -0.018884477 0.998120093
1520425511.666305780 0.616206766 0.486094080 1.174465961 0.048794103 -0.031965024 -0.018931260 0.998117719
1520425511.674639702 0.615955522 0.486033012 1.174283201 0.048902181 -0.031774286 -0.018898607 0.998119138
1520425511.682972908 0.615676124 0.485995615 1.174101416 0.048949350 -0.031367220 -0.018467147 0.998137778
1520425511.691306829 0.615435127 0.485916971 1.173936545 0.049013420 -0.031197103 -0.018454696 0.998140195
1520425511.699639797 0.615216815 0.485865190 1.173812155 0.048915501 -0.031067102 -0.018486109 0.998148472
1520425511.707972765 0.614994841 0.485766781 1.173647143 0.049100812 -0.030959543 -0.018625182 0.998140130
1520425511.716306925 0.614726184 0.485693031 1.173481488 0.049003114 -0.030808420 -0.018578416 0.998150479
1520425511.724639893 0.614470617 0.485621111 1.173323938 0.049041521 -0.030682826 -0.018583726 0.998152362
1520425511.732972860 0.614212389 0.485283442 1.173344353 0.048111506 -0.030212395 -0.018126259 0.998220383
1520425511.741305828 0.613931089 0.485223880 1.173178333 0.048132846 -0.030034998 -0.017990255 0.998227168
1520425511.749639750 0.613598436 0.485426014 1.172806395 0.049304980 -0.030219405 -0.018477390 0.998155495
1520425511.757972717 0.613319781 0.485173763 1.172780573 0.048713451 -0.029889478 -0.018105870 0.998201280
1520425511.766306877 0.613006556 0.485282783 1.172503916 0.049330626 -0.029904221 -0.018333055 0.998166382
1520425511.774639845 0.612903697 0.485451414 1.172147849 0.050439977 -0.030653286 -0.018361161 0.998087698
1520425511.782972813 0.612601880 0.485404218 1.171984648 0.050611888 -0.030624019 -0.018314732 0.998080747
1520425511.791305780 0.612140327 0.485167596 1.172005610 0.049972887 -0.029858228 -0.018025864 0.998141405
1520425511.799639702 0.611863530 0.485105819 1.171863310 0.050084700 -0.029893166 -0.017814159 0.998138556
1520425511.807972908 0.611556622 0.485045209 1.171688051 0.050279322 -0.029890688 -0.017603168 0.998132589
1520425511.816306829 0.611264077 0.484775258 1.171654536 0.049612643 -0.029657176 -0.016952719 0.998184173
1520425511.824639797 0.610959395 0.484983304 1.171330830 0.050588426 -0.030017922 -0.017196083 0.998120248
1520425511.832972765 0.610709043 0.484637912 1.171364254 0.049660120 -0.029794898 -0.016356977 0.998187651
1520425511.841306925 0.610418922 0.484585982 1.171219172 0.049894714 -0.029994995 -0.016082107 0.998174425
1520425511.849639893 0.610100214 0.484549921 1.171080829 0.049844726 -0.030081613 -0.015933764 0.998176695
1520425511.857972860 0.609804746 0.484522153 1.170902670 0.050036683 -0.030444873 -0.015932327 0.998156101
1520425511.866305828 0.609471480 0.484475399 1.170754016 0.050138240 -0.030728789 -0.016109284 0.998139464
1520425511.874639750 0.609159989 0.484413855 1.170580315 0.050639779 -0.030775981 -0.015991540 0.998114584
1520425511.882972717 0.608843380 0.484353730 1.170448335 0.050761043 -0.031007765 -0.015988605 0.998101297
1520425511.891306877 0.608533342 0.484287062 1.170296174 0.051200113 -0.031224965 -0.016153732 0.998069440
1520425511.899639845 0.608233056 0.484233945 1.170171411 0.051247532 -0.031385373 -0.016097910 0.998062877
1520425511.907972813 0.607922279 0.484166886 1.170047387 0.051337836 -0.031502554 -0.015996863 0.998056169
1520425511.916305780 0.607587495 0.484109087 1.169915570 0.051392047 -0.031643454 -0.015943347 0.998049778
1520425511.924639702 0.607308438 0.484018613 1.169800953 0.051621048 -0.031942037 -0.016179377 0.998024650
1520425511.932972908 0.606981010 0.483919254 1.169676997 0.051837572 -0.032148362 -0.016379990 0.998003530
1520425511.941306829 0.606684338 0.483823629 1.169542653 0.052100676 -0.032294259 -0.016381880 0.997985087
1520425511.949639797 0.606327801 0.483971340 1.169288870 0.052808237 -0.032773975 -0.017046657 0.997921123
1520425511.957972765 0.605999114 0.483641865 1.169322075 0.051987946 -0.032631867 -0.016651046 0.997975530
1520425511.966306925 0.605612432 0.483771636 1.169035342 0.052824561 -0.033106309 -0.017376260 0.997903604
1520425511.974639893 0.605297875 0.483450291 1.169074413 0.052114006 -0.033052903 -0.017162431 0.997946435
1520425511.982972860 0.604979317 0.483337695 1.168960667 0.052184501 -0.033230688 -0.017242883 0.997935460
1520425511.991305828 0.604604040 0.483290112 1.168814248 0.052288144 -0.033282102 -0.017416416 0.997925308
1520425511.999639750 0.604240946 0.483208721 1.168672657 0.052295323 -0.033326486 -0.017385112 0.997923996
1520425512.007972717 0.603865308 0.483364554 1.168353257 0.053386988 -0.033737483 -0.017967493 0.997842062
1520425512.016306877 0.603560353 0.483251063 1.168240786 0.053568609 -0.034048048 -0.018262624 0.997816422
1520425512.024639845 0.603229655 0.483155055 1.168102605 0.053843813 -0.034196424 -0.018291212 0.997796011
1520425512.032972813 0.602942792 0.482822680 1.168119857 0.053149172 -0.033850426 -0.017529524 0.997858722
1520425512.041305780 0.602618222 0.482755596 1.167976279 0.053289865 -0.033917855 -0.017476723 0.997849855
1520425512.049639702 0.602304260 0.482589606 1.167888109 0.053224817 -0.033807532 -0.017186587 0.997862110
1520425512.057972908 0.601953938 0.482550860 1.167727369 0.053371968 -0.033969336 -0.017159287 0.997849225
1520425512.066306829 0.601624626 0.482467689 1.167607804 0.053628662 -0.034087285 -0.017122658 0.997832069
1520425512.074639797 0.601276594 0.482413481 1.167455094 0.053761159 -0.033984679 -0.016995704 0.997830610
1520425512.082972765 0.600940389 0.482321644 1.167344297 0.053842153 -0.033950415 -0.016878985 0.997829390
1520425512.091306925 0.600592952 0.482252430 1.167248905 0.053808023 -0.033924954 -0.016723922 0.997834708
1520425512.099639893 0.600266847 0.482148477 1.167165012 0.053668212 -0.033933719 -0.016497114 0.997845715
1520425512.107972860 0.599922367 0.482051236 1.167048408 0.053776440 -0.033937505 -0.016418214 0.997841061
1520425512.116305828 0.599537219 0.481974816 1.166949089 0.053584990 -0.033863674 -0.016210800 0.997857260
1520425512.124639750 0.599210289 0.482120890 1.166719388 0.054105487 -0.034187345 -0.016370766 0.997815524
1520425512.132972717 0.598873024 0.482026907 1.166649818 0.053893721 -0.034263602 -0.016257844 0.997826215
1520425512.141306877 0.598520190 0.481924169 1.166549011 0.053683960 -0.034262231 -0.016062832 0.997840727
1520425512.149639845 0.598162864 0.481827519 1.166436586 0.053622425 -0.034402563 -0.015949081 0.997841032
1520425512.157972813 0.597787566 0.481735826 1.166299265 0.053457072 -0.034180474 -0.015756482 0.997860596
1520425512.166305780 0.597471893 0.481383177 1.166300909 0.052659829 -0.033998524 -0.015276206 0.997916670
1520425512.174639702 0.597100770 0.481255880 1.166154854 0.052592922 -0.033932509 -0.015180146 0.997923911
1520425512.182972908 0.596751956 0.481261729 1.165907670 0.053117233 -0.034066756 -0.015306458 0.997889637
1520425512.191306829 0.596404377 0.481181566 1.165706998 0.053425216 -0.033954237 -0.015103762 0.997880119
1520425512.199639797 0.595982959 0.480931281 1.165567145 0.053133921 -0.033628807 -0.014764893 0.997911763
1520425512.207972765 0.595557683 0.480783116 1.165369752 0.053026382 -0.033713098 -0.014894320 0.997912716
1520425512.216306925 0.595075627 0.480620885 1.165115922 0.053329679 -0.033522246 -0.014865783 0.997903409
1520425512.224639893 0.594602039 0.480473678 1.164881750 0.053560200 -0.033545904 -0.014994809 0.997888337
1520425512.232972860 0.594123746 0.480317958 1.164641268 0.053873591 -0.033516568 -0.015033585 0.997871869
1520425512.241305828 0.593611660 0.480158046 1.164441409 0.053742708 -0.033415150 -0.014995787 0.997882897
1520425512.249639750 0.593066620 0.479979699 1.164204854 0.053994599 -0.033478610 -0.015102351 0.997865564
