t,x,y,z,qx,qy,qz,qw
1520439642.383105040,0.135486308,-0.057978857,1.135148866,0.051155818,-0.031581574,-0.018103407,0.998027030
1520439642.391438007,0.133868059,-0.057964136,1.134914774,0.050807184,-0.031331255,-0.018135960,0.998052138
1520439642.399770975,0.132223921,-0.057898278,1.134685441,0.050454703,-0.031122299,-0.017993595,0.998079133
1520439642.408104897,0.130538371,-0.057687338,1.134357739,0.050610410,-0.031115928,-0.018537991,0.998061485
1520439642.416437864,0.128822143,-0.057664896,1.134118380,0.050286772,-0.031026818,-0.018571241,0.998080000
1520439642.424772024,0.127107738,-0.057612081,1.133925834,0.049875034,-0.031365016,-0.018936987,0.998083217
1520439642.433104992,0.125274617,-0.057461106,1.133729014,0.049970725,-0.031542719,-0.019100821,0.998069708
1520439642.441437960,0.123312074,-0.057475263,1.133519522,0.049993954,-0.031596794,-0.019821149,0.998052789
1520439642.449770927,0.121409396,-0.057408682,1.133393607,0.049947244,-0.032329893,-0.020045722,0.998027164
1520439642.458104849,0.119434316,-0.057433336,1.133277380,0.049951129,-0.032892200,-0.020465455,0.998000077
1520439642.466438055,0.117345324,-0.057469565,1.133142675,0.050194582,-0.033322390,-0.021094631,0.997960490
1520439642.474771976,0.115178013,-0.057517604,1.133050161,0.050479916,-0.033512829,-0.021781786,0.997924958
1520439642.483104944,0.112692648,-0.057723398,1.133119105,0.049999285,-0.033142237,-0.022216883,0.997951940
1520439642.491437912,0.110553928,-0.057847380,1.133161577,0.049369464,-0.033814502,-0.022605861,0.997952008
1520439642.499770880,0.108282829,-0.057922656,1.133075424,0.050103235,-0.034061091,-0.022874760,0.997900924
1520439642.508105040,0.106002045,-0.057866686,1.133027720,0.050567839,-0.034915098,-0.023393880,0.997835936
1520439642.516438007,0.103645004,-0.058041446,1.132990153,0.050007232,-0.035648580,-0.023681929,0.997831459
1520439642.524770975,0.101379649,-0.057689567,1.132784753,0.051473232,-0.036605201,-0.024327972,0.997706728
1520439642.533104897,0.099012399,-0.057747155,1.132800799,0.051479672,-0.036740524,-0.023950906,0.997710545
1520439642.541437864,0.096740189,-0.057389437,1.132577192,0.052315742,-0.038277930,-0.024783126,0.997588923
1520439642.549772024,0.094274414,-0.057297072,1.132583367,0.052347516,-0.038522031,-0.024609172,0.997582167
1520439642.558104992,0.091775658,-0.057228821,1.132664533,0.051858662,-0.038467204,-0.024272140,0.997618072
1520439642.566437960,0.089181760,-0.057297708,1.132828702,0.050640266,-0.038559184,-0.024299309,0.997676449
1520439642.574770927,0.086625634,-0.057319690,1.132989257,0.049867939,-0.038546724,-0.023900425,0.997725467
1520439642.583104849,0.083960840,-0.057126434,1.132961816,0.049776753,-0.038440709,-0.023886195,0.997734452
1520439642.591438055,0.081167636,-0.057178154,1.133130298,0.048802551,-0.038240202,-0.023880974,0.997790407
1520439642.599771976,0.078351511,-0.057127688,1.133234006,0.048215987,-0.037885490,-0.024024874,0.997829000
1520439642.608104944,0.075542739,-0.057163537,1.133349544,0.047795931,-0.037567127,-0.023905559,0.997864111
1520439642.616437912,0.072557153,-0.057067994,1.133373619,0.047066820,-0.037688473,-0.024385367,0.997882582
1520439642.624770880,0.069588561,-0.057141080,1.133523938,0.046426613,-0.037210868,-0.024488894,0.997927961
1520439642.633105040,0.066568858,-0.057057561,1.133687166,0.045655244,-0.037169836,-0.024628691,0.997961637
1520439642.641438007,0.063539066,-0.057047553,1.133779689,0.045565117,-0.036936496,-0.025074144,0.997963327
1520439642.649770975,0.060423691,-0.057017126,1.133875499,0.045089104,-0.036656301,-0.025130647,0.997993857
1520439642.658104897,0.057226429,-0.056975929,1.133991506,0.044607921,-0.036119884,-0.024790595,0.998043543
1520439642.666437864,0.054170340,-0.056899400,1.134045359,0.044731216,-0.036071591,-0.024950987,0.998035774
1520439642.674772024,0.051078908,-0.056769293,1.134040685,0.044715511,-0.036014162,-0.024381004,0.998052639
1520439642.683104992,0.047868726,-0.056629797,1.134107930,0.044272889,-0.035733523,-0.023962613,0.998092591
1520439642.691437960,0.044764954,-0.056493959,1.134194874,0.044136744,-0.035291882,-0.023548389,0.998124193
1520439642.699770927,0.041569902,-0.056389716,1.134300788,0.043759007,-0.035270516,-0.022995372,0.998154473
1520439642.708104849,0.038491814,-0.056094226,1.134449162,0.043675621,-0.035641712,-0.022525281,0.998155659
1520439642.716438055,0.035324386,-0.056011982,1.134583570,0.043449812,-0.035212516,-0.021769932,0.998197507
1520439642.724771976,0.032030196,-0.055846101,1.134686926,0.042932038,-0.034827958,-0.021001656,0.998249860
1520439642.733104944,0.028690240,-0.055685655,1.134736583,0.042545437,-0.034542477,-0.020416839,0.998288463
1520439642.741437912,0.025189121,-0.055720142,1.134965813,0.041461418,-0.033714638,-0.019818912,0.998374421
1520439642.749770880,0.022262151,-0.055094247,1.134778305,0.043828699,-0.034947624,-0.020212207,0.998223009
1520439642.758105040,0.018470802,-0.055435110,1.135048111,0.040538736,-0.032495155,-0.017898550,0.998489017
1520439642.766438007,0.015063779,-0.055211752,1.135080451,0.040268414,-0.032331650,-0.017348121,0.998514978
1520439642.774770975,0.011656125,-0.055028998,1.135096973,0.039817229,-0.031897422,-0.016281523,0.998564998
1520439642.783104897,0.008345573,-0.054482135,1.134864629,0.040790553,-0.032616463,-0.016339483,0.998501536
1520439642.791437864,0.004929295,-0.054215610,1.134926066,0.041078110,-0.032324518,-0.015815191,0.998507683
1520439642.799772024,0.001356429,-0.053974993,1.134906645,0.040589021,-0.032024213,-0.015220970,0.998546595
1520439642.808104992,-0.002343592,-0.053755734,1.134845525,0.040360838,-0.031841355,-0.015095359,0.998563599
1520439642.816437960,-0.005847565,-0.053558062,1.134865186,0.040070023,-0.030654920,-0.013875713,0.998630129
1520439642.824770927,-0.009425048,-0.053416314,1.134881224,0.039871373,-0.029778650,-0.012978472,0.998676657
1520439642.833104849,-0.013139028,-0.053168950,1.134818120,0.039650175,-0.029106511,-0.012693663,0.998708939
1520439642.841438055,-0.016831858,-0.053024657,1.134833852,0.039195260,-0.028363324,-0.012454280,0.998751293
1520439642.849771976,-0.020409225,-0.052910247,1.134857631,0.039130909,-0.027597749,-0.011725310,0.998784087
1520439642.858104944,-0.024649723,-0.053041622,1.135037145,0.037863410,-0.025290242,-0.011115943,0.998900997
1520439642.866437912,-0.028030684,-0.052648410,1.134572143,0.039231705,-0.025921387,-0.011586251,0.998826669
1520439642.874770880,-0.031839108,-0.052520458,1.134534661,0.039001044,-0.024978640,-0.011197002,0.998864162
1520439642.883105040,-0.035511539,-0.052245370,1.134441573,0.039249336,-0.024154465,-0.010332309,0.998884025
1520439642.891438007,-0.039394087,-0.052205295,1.134496344,0.039122453,-0.022704142,-0.009680773,0.998929546
1520439642.899770975,-0.043267138,-0.051909999,1.134243634,0.039955595,-0.022453587,-0.009730235,0.998901752
1520439642.908104897,-0.047202223,-0.051756897,1.134086020,0.040107436,-0.021545392,-0.010118438,0.998911811
1520439642.916437864,-0.051047044,-0.051643022,1.134000342,0.040542118,-0.020342361,-0.009828725,0.998922380
1520439642.924772024,-0.054978442,-0.051427978,1.133894501,0.040571143,-0.020030023,-0.009932682,0.998926485
1520439642.933104992,-0.058804436,-0.051161118,1.133805021,0.040828832,-0.019276295,-0.009306318,0.998936847
1520439642.941437960,-0.062784735,-0.050985726,1.133655850,0.041268692,-0.019240369,-0.009610400,0.998916585
1520439642.949770927,-0.066779148,-0.050753295,1.133513581,0.041650661,-0.018580935,-0.009341758,0.998915764
1520439642.958104849,-0.070706406,-0.050634399,1.133419208,0.041949131,-0.018476104,-0.009469625,0.998904014
1520439642.966438055,-0.074766897,-0.050537008,1.133178923,0.042349295,-0.018025334,-0.010004195,0.998890154
1520439642.974771976,-0.078700044,-0.050266230,1.133004979,0.042743609,-0.017979241,-0.009554091,0.998878596
1520439642.983104944,-0.082708602,-0.050055670,1.132808255,0.043405654,-0.018107010,-0.009994850,0.998843425
1520439642.991437912,-0.086751575,-0.050002799,1.132604235,0.044088937,-0.018343913,-0.009885416,0.998810265
1520439642.999770880,-0.090793866,-0.049725276,1.132344015,0.044697127,-0.018953984,-0.010846266,0.998761870
1520439643.008105040,-0.094831530,-0.049616624,1.132103865,0.045469027,-0.019085498,-0.011001350,0.998722825
1520439643.016438007,-0.098879226,-0.049523476,1.131883367,0.046418096,-0.019281550,-0.011583205,0.998668820
1520439643.024770975,-0.102945317,-0.049388015,1.131683022,0.046931175,-0.019369980,-0.011831955,0.998640212
1520439643.033104897,-0.106864654,-0.049263760,1.131591926,0.047726439,-0.019284190,-0.011803972,0.998604513
1520439643.041437864,-0.110884287,-0.049225750,1.131425840,0.048211417,-0.019110569,-0.011631193,0.998586582
1520439643.049772024,-0.115023858,-0.049199787,1.131170025,0.048579867,-0.018713826,-0.011205230,0.998581109
1520439643.058104992,-0.118987238,-0.049143039,1.131063280,0.048963830,-0.018808453,-0.011042922,0.998562386
1520439643.066437960,-0.123136260,-0.049335696,1.131137541,0.047868969,-0.018605285,-0.010931041,0.998620507
1520439643.074770927,-0.127022462,-0.049382886,1.131056359,0.048340496,-0.018350397,-0.010405312,0.998608126
1520439643.083104849,-0.131036180,-0.049107072,1.130678401,0.048935863,-0.019134208,-0.011125170,0.998556655
1520439643.091438055,-0.134997953,-0.049185112,1.130614492,0.048714967,-0.019034788,-0.011081614,0.998569841
1520439643.099771976,-0.138928436,-0.049272762,1.130540465,0.048419679,-0.018936426,-0.010910613,0.998587956
1520439643.108104944,-0.142812267,-0.049430285,1.130550909,0.048062843,-0.019234792,-0.011263826,0.998595570
1520439643.116437912,-0.146912364,-0.049532875,1.130389803,0.047155784,-0.018752045,-0.011072622,0.998650134
1520439643.124770880,-0.150836813,-0.049741474,1.130354325,0.046717739,-0.018494970,-0.011317166,0.998672775
1520439643.133105040,-0.154753427,-0.049952686,1.130263305,0.046347359,-0.018342724,-0.011195634,0.998694210
1520439643.141438007,-0.158714367,-0.050222547,1.130271655,0.045709020,-0.018277948,-0.011444422,0.998721997
1520439643.149770975,-0.162573340,-0.050455588,1.130167040,0.045189168,-0.018163082,-0.011502344,0.998747084
1520439643.158104897,-0.166759268,-0.051101535,1.130431775,0.043734331,-0.016243354,-0.010920411,0.998851444
1520439643.166437864,-0.170233507,-0.051108242,1.130006620,0.045068938,-0.017783088,-0.011770122,0.998756235
1520439643.174772024,-0.174048647,-0.051444543,1.129927645,0.044626447,-0.017742843,-0.011781663,0.998776684
1520439643.183104992,-0.177827189,-0.051816813,1.129833905,0.044607358,-0.017323897,-0.011634624,0.998786615
1520439643.191437960,-0.181620831,-0.052167296,1.129760051,0.044485386,-0.017646076,-0.012010584,0.998781964
1520439643.199770927,-0.185456237,-0.052936336,1.129933151,0.043409210,-0.016722470,-0.011718590,0.998848674
1520439643.208104849,-0.189242915,-0.053372205,1.129816728,0.043662575,-0.016829842,-0.012003812,0.998832441
1520439643.216438055,-0.192942887,-0.053919733,1.129813924,0.043635334,-0.016944516,-0.011914538,0.998832761
1520439643.224771976,-0.196682202,-0.054472063,1.129672899,0.043949630,-0.017428884,-0.012863296,0.998798879
1520439643.233104944,-0.200728630,-0.055138720,1.129764368,0.043412732,-0.017204960,-0.013547766,0.998817192
1520439643.241437912,-0.204072581,-0.055491795,1.129393631,0.044916676,-0.018825056,-0.014414066,0.998709339
1520439643.249770880,-0.208205087,-0.056488619,1.129713884,0.043479152,-0.017828907,-0.014715395,0.998786839
1520439643.258105040,-0.211451154,-0.056952295,1.129391398,0.044829796,-0.020202530,-0.015797407,0.998665404
1520439643.266438007,-0.215667084,-0.058102272,1.129680483,0.043304826,-0.018601143,-0.015983176,0.998760846
1520439643.274770975,-0.218868096,-0.058612844,1.129436973,0.044203729,-0.020652308,-0.016870625,0.998666558
1520439643.283104897,-0.223134462,-0.059773580,1.129684129,0.042908041,-0.019436511,-0.017437446,0.998737732
1520439643.291437864,-0.226534469,-0.060350014,1.129252534,0.043915944,-0.021474769,-0.018380164,0.998635266
1520439643.299772024,-0.230349339,-0.061591799,1.129509985,0.042720825,-0.021025720,-0.018339222,0.998697413
1520439643.308104992,-0.234235857,-0.062481923,1.129461661,0.042481602,-0.021669638,-0.019966877,0.998662638
1520439643.316437960,-0.238007074,-0.063410873,1.129346266,0.042276476,-0.022209418,-0.020658940,0.998645407
1520439643.324770927,-0.241732570,-0.064472084,1.129370582,0.042101563,-0.022528610,-0.021330312,0.998631533
1520439643.333104849,-0.245489988,-0.065577322,1.129404239,0.041292861,-0.023353743,-0.022433726,0.998622166
1520439643.341438055,-0.249104773,-0.066728199,1.129332855,0.040997191,-0.024334274,-0.022813027,0.998602343
1520439643.349771976,-0.252889335,-0.067827540,1.129283727,0.040889593,-0.024522150,-0.023467569,0.998586991
1520439643.358104944,-0.256651814,-0.068962799,1.129193907,0.040747559,-0.025003485,-0.024217381,0.998562958
1520439643.366437912,-0.260415398,-0.070038683,1.129063311,0.040954788,-0.025546841,-0.025151243,0.998517641
1520439643.374770880,-0.264310677,-0.071242237,1.128893494,0.040232371,-0.026075757,-0.025850692,0.998515475
1520439643.383105040,-0.268051640,-0.072395527,1.128813121,0.041052384,-0.026412540,-0.026679816,0.998451434
1520439643.391438007,-0.271802249,-0.073675373,1.128659405,0.040730051,-0.026709826,-0.026922736,0.998450206
1520439643.399770975,-0.275562422,-0.074798116,1.128513821,0.041198678,-0.026970841,-0.027631655,0.998404594
1520439643.408104897,-0.279314078,-0.076176072,1.128380825,0.040043066,-0.027311524,-0.027442098,0.998447577
1520439643.416437864,-0.283109728,-0.077281164,1.128193659,0.040527501,-0.027792477,-0.028470485,0.998385963
1520439643.424772024,-0.286817518,-0.078699161,1.128061165,0.039247206,-0.027903033,-0.028415233,0.998435602
1520439643.433104992,-0.290576150,-0.079806622,1.127847996,0.039956350,-0.028200110,-0.028954859,0.998383624
1520439643.441437960,-0.294289969,-0.081221813,1.127665064,0.038786428,-0.028560301,-0.028815633,0.998423548
1520439643.449770927,-0.298017341,-0.082423875,1.127442057,0.039447798,-0.028756876,-0.029604581,0.998368911
1520439643.458104849,-0.301760201,-0.083781720,1.127233231,0.039186179,-0.028965740,-0.029686325,0.998370748
1520439643.466438055,-0.305470537,-0.085211940,1.126989616,0.038652257,-0.029120970,-0.029792417,0.998383886
1520439643.474771976,-0.309242555,-0.086587748,1.126737156,0.038654784,-0.028923938,-0.029916888,0.998385794
1520439643.483104944,-0.312999516,-0.088016515,1.126492774,0.038386945,-0.029140515,-0.030045961,0.998385954
1520439643.491437912,-0.316772450,-0.089504415,1.126230538,0.038298123,-0.029333246,-0.030033651,0.998384091
1520439643.499770880,-0.320599591,-0.090942177,1.125910240,0.038036590,-0.029535956,-0.030515942,0.998373488
1520439643.508105040,-0.324338630,-0.092568249,1.125632680,0.037421899,-0.029508720,-0.030523454,0.998397293
1520439643.516438007,-0.328207823,-0.094115867,1.125310143,0.037008231,-0.029679190,-0.030745918,0.998400834
1520439643.524770975,-0.332012485,-0.095751983,1.125043518,0.036974561,-0.029469445,-0.030916769,0.998403018
1520439643.533104897,-0.335791024,-0.097395453,1.124772292,0.037082261,-0.029148021,-0.031103888,0.998402648
1520439643.541437864,-0.339668796,-0.098994086,1.124446660,0.036883877,-0.029111019,-0.031127243,0.998410348
1520439643.549772024,-0.343492869,-0.100585784,1.124146668,0.037326241,-0.028581128,-0.030906422,0.998416078
1520439643.558104992,-0.347324937,-0.102212511,1.123849567,0.037302125,-0.028400325,-0.030835816,0.998424321
1520439643.566437960,-0.350991728,-0.103759971,1.123457311,0.037676318,-0.028451864,-0.030787261,0.998410302
1520439643.574770927,-0.355029027,-0.105488355,1.123266956,0.037937513,-0.027463146,-0.030177081,0.998446726
1520439643.583104849,-0.358722534,-0.107081586,1.122926700,0.038349324,-0.027290877,-0.030078180,0.998438701
1520439643.591438055,-0.362810484,-0.108960564,1.122806176,0.037586105,-0.026595004,-0.029706815,0.998497619
1520439643.599771976,-0.366819124,-0.110717219,1.122622395,0.037343577,-0.025975959,-0.029709742,0.998522928
1520439643.608104944,-0.370769996,-0.112519517,1.122402769,0.037392157,-0.025425690,-0.029448730,0.998543005
1520439643.616437912,-0.374832079,-0.114336607,1.122299384,0.036888400,-0.024878514,-0.029468925,0.998574929
1520439643.624770880,-0.378851275,-0.116226843,1.122212690,0.036541831,-0.024233129,-0.029212123,0.998611086
1520439643.633105040,-0.382983263,-0.118156572,1.122140167,0.036230509,-0.023461564,-0.029027052,0.998646251
1520439643.641438007,-0.387162270,-0.119919510,1.122150564,0.035936922,-0.023180173,-0.029613322,0.998646218
1520439643.649770975,-0.391314045,-0.121834636,1.122147470,0.035080470,-0.022809867,-0.029696315,0.998682732
1520439643.658104897,-0.395563258,-0.123635834,1.122172682,0.034924426,-0.022352440,-0.030032525,0.998688490
1520439643.666437864,-0.399797683,-0.125459917,1.122177204,0.034564366,-0.021975885,-0.030216434,0.998703826
1520439643.674772024,-0.403927608,-0.127309223,1.122247481,0.034339671,-0.021465656,-0.030022883,0.998728511
1520439643.683104992,-0.408305101,-0.129121099,1.122311320,0.034033229,-0.020813880,-0.030396283,0.998741502
1520439643.691437960,-0.412510210,-0.130784000,1.122347162,0.034257045,-0.020974073,-0.031090503,0.998709129
1520439643.699770927,-0.416459597,-0.132475336,1.122202422,0.034375901,-0.021739745,-0.030545034,0.998705503
1520439643.708104849,-0.420696617,-0.134209119,1.122354144,0.034633143,-0.021121171,-0.030073195,0.998724208
1520439643.716438055,-0.425004051,-0.136268648,1.122842771,0.033680239,-0.019694536,-0.029460743,0.998804201
1520439643.724771976,-0.429422149,-0.137977769,1.122991388,0.033615260,-0.018959334,-0.028918149,0.998836472
1520439643.733104944,-0.433504189,-0.139726375,1.123085398,0.033485313,-0.019077739,-0.028174688,0.998859830
1520439643.741437912,-0.437991049,-0.141441357,1.123392247,0.033705300,-0.018045748,-0.028075683,0.998874396
1520439643.749770880,-0.442140124,-0.143068774,1.123524601,0.033884793,-0.017861964,-0.027638107,0.998883830
1520439643.758105040,-0.446705267,-0.144916851,1.124029541,0.033027547,-0.016200139,-0.027074280,0.998956315
1520439643.766438007,-0.451147490,-0.146616600,1.124414023,0.032232983,-0.015120892,-0.026617883,0.999011452
1520439643.774770975,-0.455566752,-0.148287124,1.124814246,0.031369137,-0.013543767,-0.026198896,0.999072651
1520439643.783104897,-0.459739125,-0.149868703,1.125185825,0.030363664,-0.013071476,-0.025813980,0.999120024
1520439643.791437864,-0.464238309,-0.151342842,1.125600684,0.030110770,-0.011597658,-0.025748547,0.999147561
1520439643.799772024,-0.468645225,-0.152845454,1.125996791,0.029483263,-0.010501185,-0.025494729,0.999184908
1520439643.808104992,-0.473271847,-0.154434992,1.126565982,0.028003665,-0.008956021,-0.025332094,0.999246651
1520439643.816437960,-0.477707937,-0.156017726,1.127077665,0.026178385,-0.008189198,-0.024848929,0.999314845
1520439643.824770927,-0.481970849,-0.157318597,1.127465337,0.025397653,-0.008064437,-0.024867400,0.999335547
1520439643.833104849,-0.486320829,-0.158677225,1.127923833,0.024805626,-0.007281430,-0.024378137,0.999368485
1520439643.841438055,-0.490781584,-0.159977585,1.128489375,0.023442335,-0.006917824,-0.024585394,0.999398899
1520439643.849771976,-0.495139446,-0.161233260,1.128964203,0.022715354,-0.006966620,-0.024587015,0.999415308
1520439643.858104944,-0.499567932,-0.162406272,1.129456485,0.022264987,-0.006718748,-0.024547751,0.999428105
1520439643.866437912,-0.503950790,-0.163573239,1.129919637,0.021884550,-0.006833033,-0.024703546,0.999431894
1520439643.874770880,-0.508294863,-0.164690285,1.130410442,0.021942202,-0.006821971,-0.024939286,0.999424851
1520439643.883105040,-0.512917477,-0.165867624,1.131017054,0.020965095,-0.006735114,-0.024953038,0.999446071
1520439643.891438007,-0.517015154,-0.166851130,1.131391685,0.021613938,-0.007601476,-0.025020648,0.999424346
1520439643.899770975,-0.521438141,-0.167847216,1.131891749,0.021640191,-0.007516584,-0.025248386,0.999418692
1520439643.908104897,-0.525779971,-0.168813491,1.132305377,0.021998156,-0.008198587,-0.025723035,0.999393411
1520439643.916437864,-0.530160381,-0.169668149,1.132790880,0.022743923,-0.008335684,-0.026228515,0.999362444
1520439643.924772024,-0.534485703,-0.170714835,1.133280547,0.022195023,-0.008727389,-0.026174810,0.999372850
1520439643.933104992,-0.538818983,-0.171522451,1.133765692,0.022755633,-0.009119137,-0.026610152,0.999345247
1520439643.941437960,-0.543220498,-0.172412818,1.134210660,0.021958154,-0.009992232,-0.026893761,0.999347147
1520439643.949770927,-0.547695057,-0.173405737,1.134876343,0.021878198,-0.009528501,-0.026910465,0.999352980
1520439643.958104849,-0.552161974,-0.174381861,1.135223123,0.021141574,-0.010257911,-0.027054401,0.999357728
1520439643.966438055,-0.556537027,-0.175113728,1.135643406,0.021650110,-0.010192755,-0.027679669,0.999330384
1520439643.974771976,-0.560970052,-0.175887863,1.135958809,0.020764664,-0.011273778,-0.027794398,0.999334380
1520439643.983104944,-0.565374190,-0.176614053,1.136282685,0.021087243,-0.011172184,-0.028127734,0.999319439
1520439643.991437912,-0.569751164,-0.177501252,1.136707808,0.019913763,-0.011395965,-0.027734303,0.999351981
1520439643.999770880,-0.574154504,-0.178180025,1.137009958,0.019892329,-0.011694077,-0.028253190,0.999334429
1520439644.008105040,-0.578472619,-0.178895919,1.137298078,0.019244028,-0.011979502,-0.028518153,0.999336217
1520439644.016438007,-0.582775048,-0.179401444,1.137363859,0.019725765,-0.012642930,-0.028964584,0.999305811
1520439644.024770975,-0.587122745,-0.180179099,1.137598628,0.019344796,-0.012383520,-0.028715627,0.999323691
1520439644.033104897,-0.591528909,-0.180807789,1.137765188,0.019064891,-0.012348867,-0.029063731,0.999319436
1520439644.041437864,-0.595953362,-0.181365490,1.137856206,0.018337578,-0.012963994,-0.029646370,0.999308141
1520439644.049772024,-0.600532272,-0.181967430,1.138092428,0.017774893,-0.012958061,-0.029615245,0.999319308
1520439644.058104992,-0.604845848,-0.182403066,1.137988579,0.017990439,-0.013246622,-0.030189720,0.999294477
1520439644.066437960,-0.609342591,-0.182964834,1.137980006,0.018022609,-0.013009770,-0.030096225,0.999299829
1520439644.074770927,-0.613804759,-0.183538416,1.137967850,0.017907700,-0.013121059,-0.030240294,0.999296091
1520439644.083104849,-0.618277860,-0.183945653,1.137883563,0.017426251,-0.013417561,-0.030745689,0.999285243
1520439644.091438055,-0.622794774,-0.184314982,1.137751301,0.017977620,-0.013583411,-0.030818752,0.999270985
1520439644.099771976,-0.627337105,-0.184890572,1.137633406,0.017499123,-0.013307876,-0.030264741,0.999300118
1520439644.108104944,-0.631911058,-0.185275599,1.137477715,0.018295419,-0.013035956,-0.029503065,0.999312219
1520439644.116437912,-0.636522055,-0.185723087,1.137291844,0.017840753,-0.012886989,-0.029499727,0.999322470
1520439644.124770880,-0.641064022,-0.186108579,1.137069689,0.018050694,-0.012905467,-0.029266188,0.999325328
1520439644.133105040,-0.645670805,-0.186322934,1.136717753,0.019124674,-0.012841904,-0.029007761,0.999313706
1520439644.141438007,-0.650485169,-0.186817003,1.136582959,0.018107325,-0.012418097,-0.028610277,0.999349472
1520439644.149770975,-0.655155032,-0.186941465,1.136155242,0.019295774,-0.012473132,-0.028455702,0.999330960
1520439644.158104897,-0.659908796,-0.187240784,1.135792366,0.018995077,-0.012425420,-0.028182904,0.999345046
