t,x,y,z,qx,qy,qz,qw
1520521185.565666914,0.173159668,0.076046453,1.131619827,-0.000955000,-0.028322395,0.020673022,0.999384589
1520521185.573999882,0.171621220,0.074449294,1.131968889,-0.004982402,-0.027754090,0.020320474,0.999395800
1520521185.582332850,0.170543478,0.074344460,1.131486322,-0.001658377,-0.029491294,0.018410036,0.999394108
1520521185.590665817,0.169301746,0.073351893,1.131343343,-0.002101355,-0.030251852,0.017883693,0.999380099
1520521185.598999977,0.168098020,0.072873521,1.131105156,0.000083710,-0.030912950,0.017828404,0.999363062
1520521185.607332945,0.166918282,0.071927146,1.131043230,-0.000551378,-0.032060800,0.017250145,0.999336897
1520521185.615665913,0.165705961,0.071528676,1.130850975,0.002005908,-0.032552013,0.016720877,0.999328152
1520521185.623999834,0.164646123,0.070579816,1.130781238,0.001315884,-0.033758572,0.016025214,0.999300665
1520521185.632332802,0.163379432,0.070427481,1.130446299,0.004842189,-0.034439889,0.015683562,0.999271972
1520521185.640666962,0.162309814,0.069459163,1.130489312,0.003302634,-0.035389478,0.015471079,0.999248379
1520521185.648999929,0.161040940,0.069000806,1.130386450,0.005870797,-0.034975342,0.016084841,0.999241481
1520521185.657332897,0.159833901,0.068390204,1.130315767,0.006136282,-0.035408668,0.016039355,0.999225356
1520521185.665666819,0.158647706,0.067765567,1.130335683,0.005958849,-0.035960486,0.015760207,0.999211165
1520521185.673999786,0.157444072,0.067133271,1.130318807,0.006310330,-0.036170626,0.015673041,0.999202793
1520521185.682332993,0.156242238,0.066376927,1.130408650,0.006081151,-0.036395876,0.015571019,0.999197630
1520521185.690666914,0.154949183,0.065643257,1.130462252,0.005636402,-0.036761092,0.015239551,0.999191978
1520521185.698999882,0.153686607,0.064912023,1.130592645,0.005268876,-0.036817339,0.014986962,0.999195733
1520521185.707332850,0.152457114,0.064246722,1.130611315,0.005982323,-0.037104634,0.014055261,0.999194630
1520521185.715665817,0.151188505,0.063443154,1.130739342,0.005627150,-0.037046182,0.014051710,0.999198912
1520521185.723999977,0.149836189,0.062417750,1.130981855,0.004359753,-0.036695012,0.013700201,0.999223085
1520521185.732332945,0.148464387,0.061505412,1.131073055,0.003602545,-0.036614567,0.013668623,0.999229485
1520521185.740665913,0.147280682,0.060942704,1.130972528,0.004792330,-0.037624131,0.012012439,0.999208266
1520521185.748999834,0.145802061,0.059750368,1.131188477,0.003380140,-0.036365047,0.012322967,0.999256875
1520521185.757332802,0.144317315,0.058641590,1.131469087,0.001981270,-0.035912735,0.012607455,0.999273437
1520521185.765666962,0.142930993,0.057795663,1.131463420,0.002683447,-0.036347647,0.011130049,0.999273621
1520521185.773999929,0.141152309,0.056606977,1.131711226,0.001447836,-0.035145595,0.011254910,0.999317776
1520521185.782332897,0.139774803,0.055650447,1.131777685,0.002334497,-0.035519427,0.010129303,0.999314924
1520521185.790666819,0.138233463,0.054580817,1.131941625,0.001813866,-0.035084048,0.010125173,0.999331427
1520521185.798999786,0.136691913,0.053450587,1.132068305,0.002023423,-0.034750018,0.009688784,0.999347022
1520521185.807332993,0.135097826,0.052389906,1.132165669,0.002211545,-0.034910806,0.008544076,0.999351461
1520521185.815666914,0.133541729,0.051314447,1.132304209,0.002643408,-0.035177674,0.007738014,0.999347621
1520521185.823999882,0.132009969,0.050191527,1.132500766,0.002777245,-0.035236837,0.007292770,0.999348522
1520521185.832332850,0.130309505,0.049142993,1.132733680,0.002927232,-0.035288557,0.006100830,0.999354256
1520521185.840665817,0.128781073,0.047939887,1.132959233,0.002731504,-0.035596900,0.005434611,0.999347720
1520521185.848999977,0.127008233,0.046890894,1.133158200,0.002688688,-0.036025944,0.004120857,0.999338742
1520521185.857332945,0.125492380,0.045650770,1.133385813,0.002776186,-0.036392714,0.003656672,0.999327020
1520521185.865665913,0.123730899,0.044552380,1.133627760,0.003100898,-0.036033334,0.002862854,0.999341677
1520521185.873999834,0.122121812,0.043339479,1.133900172,0.002664212,-0.036604428,0.002110170,0.999324054
1520521185.882332802,0.120431855,0.042172452,1.134120655,0.002674557,-0.036735888,0.001508369,0.999320292
1520521185.890666962,0.118673892,0.040967993,1.134435807,0.002924214,-0.036683761,0.000640203,0.999322441
1520521185.898999929,0.117094750,0.039717443,1.134584216,0.002982880,-0.037262821,0.000189582,0.999301030
1520521185.907332897,0.115157184,0.038479525,1.134939449,0.002799916,-0.036675623,-0.000403829,0.999323219
1520521185.915666819,0.113419449,0.037180964,1.135228240,0.002965280,-0.036397748,-0.000595035,0.999332806
1520521185.923999786,0.111816847,0.035903293,1.135344111,0.003312125,-0.037164114,-0.001016978,0.999303169
1520521185.932332993,0.109766790,0.034491251,1.135733044,0.002517703,-0.036485500,-0.001622203,0.999329694
1520521185.940666914,0.108022006,0.033178787,1.135859702,0.002495504,-0.037122931,-0.002275096,0.999305001
1520521185.948999882,0.106113032,0.031814016,1.136041308,0.002322002,-0.036954375,-0.002820154,0.999310277
1520521185.957332850,0.104057348,0.030411847,1.136309233,0.001906486,-0.036581649,-0.003439343,0.999322930
1520521185.965665817,0.102148384,0.029013080,1.136425806,0.002338133,-0.036547263,-0.004055858,0.999320960
1520521185.973999977,0.100125059,0.027619801,1.136616414,0.002557620,-0.036186024,-0.004461019,0.999331841
1520521185.982332945,0.098106576,0.026052463,1.136839710,0.001780979,-0.035895334,-0.004592129,0.999343417
1520521185.990665913,0.096003912,0.024568592,1.137006578,0.001718658,-0.035621414,-0.005347893,0.999349569
1520521185.998999834,0.094008832,0.022936511,1.137166958,0.001116905,-0.035824307,-0.005544576,0.999342098
1520521186.007332802,0.091826359,0.021467608,1.137307929,0.001281367,-0.035278755,-0.006038704,0.999358445
1520521186.015666962,0.089751749,0.019806740,1.137482173,0.001249152,-0.034796111,-0.005872276,0.999376399
1520521186.023999929,0.087527225,0.018276228,1.137561172,0.000798479,-0.034860098,-0.006573048,0.999370267
1520521186.032332897,0.085355286,0.016668870,1.137714520,0.000255476,-0.035035350,-0.007164401,0.999360361
1520521186.040666819,0.083126342,0.015058925,1.137815390,0.000352422,-0.034792938,-0.007405193,0.999367045
1520521186.048999786,0.080798996,0.013577362,1.137780090,0.000785420,-0.034683325,-0.007967765,0.999366282
1520521186.057332993,0.078492999,0.011811721,1.137968604,-0.000023457,-0.034420471,-0.008096623,0.999374642
1520521186.065666914,0.076141432,0.010205782,1.138011007,0.000036825,-0.034351473,-0.008545904,0.999373275
1520521186.073999882,0.073752688,0.008534306,1.138125879,-0.000373188,-0.034234673,-0.008884083,0.999374265
1520521186.082332850,0.071333406,0.006684921,1.138323151,-0.001228296,-0.034069279,-0.009036221,0.999377868
1520521186.090665817,0.068934326,0.005007122,1.138384726,-0.001549724,-0.034307102,-0.009352760,0.999366373
1520521186.098999977,0.066428100,0.003202777,1.138429599,-0.001473815,-0.034063639,-0.009346284,0.999374876
1520521186.107332945,0.063959635,0.001450839,1.138438203,-0.001617123,-0.034337739,-0.009529514,0.999363544
1520521186.115665913,0.061340180,-0.000278836,1.138501618,-0.001694706,-0.034220191,-0.009928390,0.999363564
1520521186.123999834,0.058703869,-0.002074328,1.138540515,-0.001808518,-0.034175472,-0.010388210,0.999360221
1520521186.132332802,0.056063224,-0.003805258,1.138494283,-0.001320959,-0.034047610,-0.010587978,0.999363252
1520521186.140666962,0.053381651,-0.005678322,1.138495929,-0.001237758,-0.033873208,-0.010654259,0.999368581
1520521186.148999929,0.050803657,-0.007507126,1.138498848,-0.001192374,-0.033933797,-0.010338931,0.999369893
1520521186.157332897,0.047922613,-0.009225956,1.138379707,-0.000454153,-0.033629948,-0.010860790,0.999375237
1520521186.165666819,0.045013302,-0.011142332,1.138507020,-0.000986173,-0.032973065,-0.010746574,0.999397977
1520521186.173999786,0.042127618,-0.012981376,1.138509425,-0.000704630,-0.032653474,-0.010855864,0.999407527
1520521186.182332993,0.039276071,-0.014936010,1.138530846,-0.000764023,-0.032549907,-0.010919790,0.999410165
1520521186.190666914,0.036242504,-0.016715103,1.138526526,-0.000859163,-0.032355647,-0.010868516,0.999416955
1520521186.198999882,0.033286525,-0.018708406,1.138619486,-0.001014371,-0.032057178,-0.011054729,0.999424385
1520521186.207332850,0.030256273,-0.020591219,1.138651044,-0.000814545,-0.031632900,-0.011112241,0.999437449
1520521186.215665817,0.027181041,-0.022616855,1.138803030,-0.001392222,-0.031107973,-0.011102856,0.999453392
1520521186.223999977,0.024003139,-0.024489325,1.138874593,-0.001459685,-0.030878161,-0.011301210,0.999458199
1520521186.232332945,0.020742874,-0.026460927,1.138982947,-0.001693942,-0.030312383,-0.011750865,0.999469963
1520521186.240665913,0.017489708,-0.028330132,1.139087384,-0.001538512,-0.029877102,-0.012201933,0.999477916
1520521186.248999834,0.014301231,-0.030185832,1.139169940,-0.001378975,-0.029567951,-0.012497146,0.999483695
1520521186.257332802,0.010781027,-0.032196552,1.139495223,-0.001849778,-0.028664695,-0.012896388,0.999504176
1520521186.265666962,0.007319134,-0.033990523,1.139617990,-0.001400291,-0.028144617,-0.013415876,0.999512848
1520521186.273999929,0.004251617,-0.035721988,1.139576086,-0.000102661,-0.028981764,-0.013728891,0.999485650
1520521186.282332897,0.000645215,-0.037451951,1.139797492,0.000177324,-0.028848125,-0.014830126,0.999473772
1520521186.290666819,-0.002951121,-0.039301097,1.140109026,-0.000101906,-0.028866011,-0.015155503,0.999468386
1520521186.298999786,-0.006909025,-0.041342325,1.140718024,-0.001251468,-0.027336301,-0.015285633,0.999508634
1520521186.307332993,-0.010073394,-0.042603196,1.140596102,0.001678108,-0.029459176,-0.016951100,0.999420833
1520521186.315666914,-0.014278397,-0.044833555,1.141269447,-0.000385377,-0.026976516,-0.015769648,0.999511599
1520521186.323999882,-0.017446370,-0.045877463,1.141258921,0.001905041,-0.029392246,-0.017149436,0.999419013
1520521186.332332850,-0.021454018,-0.047941042,1.141614415,0.001139816,-0.028108454,-0.016894661,0.999461448
1520521186.340665817,-0.025684447,-0.049874140,1.142277393,0.000210177,-0.026252137,-0.017088795,0.999509257
1520521186.348999977,-0.029179969,-0.051193261,1.142305118,0.002158149,-0.027298281,-0.018268870,0.999458051
1520521186.357332945,-0.033156517,-0.052828226,1.142534997,0.002484556,-0.027061001,-0.018634473,0.999456995
1520521186.365665913,-0.037143265,-0.054394044,1.142899128,0.002923635,-0.026396864,-0.019311797,0.999460711
1520521186.373999834,-0.041404774,-0.056157171,1.143637777,0.001730614,-0.024279360,-0.018961299,0.999523880
1520521186.382332802,-0.045157918,-0.057404087,1.143637947,0.003832551,-0.025091523,-0.020778073,0.999461855
1520521186.390666962,-0.049222575,-0.058986344,1.144014866,0.003688245,-0.024668007,-0.021162710,0.999464870
1520521186.398999929,-0.053288404,-0.060572791,1.144440659,0.003691209,-0.023824767,-0.022010893,0.999466996
1520521186.407332897,-0.057528246,-0.062207502,1.144944015,0.002759945,-0.022936171,-0.022182411,0.999486996
1520521186.415666819,-0.061525529,-0.063568656,1.145367715,0.002344867,-0.022855283,-0.022611815,0.999480287
1520521186.423999786,-0.065747747,-0.065079372,1.145677875,0.002868882,-0.022282430,-0.023986322,0.999459814
1520521186.432332993,-0.069975944,-0.066403867,1.146048325,0.002583338,-0.021885600,-0.024852108,0.999448208
1520521186.440666914,-0.074371405,-0.067868386,1.146587819,0.001840025,-0.020880527,-0.025603813,0.999452381
1520521186.448999882,-0.078483315,-0.069102761,1.146800565,0.001493643,-0.021202750,-0.026516610,0.999422374
1520521186.457332850,-0.082452758,-0.070156138,1.146986598,0.001792806,-0.021661973,-0.027186114,0.999394046
1520521186.465665817,-0.086675714,-0.071517358,1.147404587,0.001880473,-0.021312385,-0.028511700,0.999364463
1520521186.473999977,-0.090813022,-0.072742032,1.147836711,0.001102974,-0.021115017,-0.029360877,0.999345225
1520521186.482332945,-0.095039316,-0.073824607,1.148092779,0.002123738,-0.021386429,-0.031832274,0.999262136
1520521186.490665913,-0.099614192,-0.074865038,1.148242380,0.001562928,-0.019416923,-0.031005735,0.999329368
1520521186.498999834,-0.103864159,-0.076084149,1.148601707,0.001002658,-0.019167359,-0.031805824,0.999309760
1520521186.507332802,-0.108502898,-0.077399587,1.149147502,0.000282992,-0.017013819,-0.033067249,0.999308264
1520521186.515666962,-0.112447182,-0.078229918,1.149262868,0.001314491,-0.017768688,-0.033865607,0.999267565
1520521186.523999929,-0.116867221,-0.079290161,1.149554119,0.001280940,-0.017014599,-0.034964028,0.999242903
1520521186.532332897,-0.121291807,-0.080317328,1.150169620,0.001274525,-0.015762695,-0.036785955,0.999198032
1520521186.540666819,-0.125672187,-0.081235697,1.150517255,0.001359332,-0.015200821,-0.037669990,0.999173688
1520521186.548999786,-0.129907566,-0.082152630,1.150939507,0.002120053,-0.015027754,-0.039101153,0.999119999
1520521186.557332993,-0.134218556,-0.082869423,1.151240450,0.003139999,-0.015203071,-0.040611337,0.999054416
1520521186.565666914,-0.138430841,-0.083574453,1.151679594,0.004090968,-0.015800063,-0.042250477,0.998973733
1520521186.573999882,-0.142879045,-0.084327205,1.152041172,0.004345250,-0.015862303,-0.043284592,0.998927400
1520521186.582332850,-0.147077063,-0.084938118,1.152490742,0.005143246,-0.017084181,-0.045151770,0.998820803
1520521186.590665817,-0.151376220,-0.085623472,1.152878986,0.005465442,-0.017774361,-0.046358652,0.998751759
1520521186.598999977,-0.155608404,-0.086139995,1.153128485,0.006807931,-0.018693846,-0.047817662,0.998657931
1520521186.607332945,-0.160303794,-0.086890607,1.153682962,0.006151765,-0.018379386,-0.049229336,0.998599432
1520521186.615665913,-0.164614032,-0.087381211,1.153897194,0.007305998,-0.018741563,-0.050538238,0.998519536
1520521186.623999834,-0.168851565,-0.087779266,1.153992926,0.008361737,-0.020044179,-0.051992703,0.998411274
1520521186.632332802,-0.173353020,-0.088298571,1.154231551,0.008576674,-0.020043358,-0.053393652,0.998335526
1520521186.640666962,-0.177983297,-0.088961504,1.154539301,0.008343762,-0.019478111,-0.054441230,0.998292110
1520521186.648999929,-0.182298218,-0.089316987,1.154533520,0.009501752,-0.020444333,-0.056246452,0.998162353
1520521186.657332897,-0.187064291,-0.089922298,1.154724071,0.008911902,-0.020017901,-0.057090312,0.998128528
1520521186.665666819,-0.191687474,-0.090324964,1.154776803,0.009146535,-0.020264808,-0.058594599,0.998034244
1520521186.673999786,-0.195994675,-0.090821356,1.154656918,0.009457017,-0.021501552,-0.059476675,0.997953292
1520521186.682332993,-0.200765643,-0.091308595,1.154779497,0.008920949,-0.021230028,-0.060484258,0.997903481
1520521186.690666914,-0.205181174,-0.091691848,1.154611798,0.009226095,-0.022519919,-0.061585215,0.997805088
1520521186.698999882,-0.210022991,-0.092102397,1.154671661,0.008782071,-0.022364784,-0.062872819,0.997732279
1520521186.707332850,-0.214682978,-0.092563784,1.154565391,0.008490565,-0.022573169,-0.062766620,0.997736796
1520521186.715665817,-0.219363382,-0.092902062,1.154323673,0.008833989,-0.023157925,-0.063692798,0.997661716
1520521186.723999977,-0.223980599,-0.092987875,1.153899642,0.009844752,-0.024489239,-0.064935301,0.997540357
1520521186.732332945,-0.228883035,-0.093489094,1.153774113,0.009427654,-0.024441444,-0.065529619,0.997506694
1520521186.740665913,-0.233646580,-0.093608152,1.153415060,0.010316338,-0.025370356,-0.067025223,0.997375324
1520521186.748999834,-0.238389823,-0.093873248,1.153086409,0.010794339,-0.025689011,-0.067350623,0.997340188
1520521186.757332802,-0.243439454,-0.094206372,1.152871510,0.010838945,-0.025238736,-0.067613127,0.997333439
1520521186.765666962,-0.248384998,-0.094455201,1.152528591,0.011242421,-0.025222602,-0.068282444,0.997283779
1520521186.773999929,-0.253323515,-0.094601007,1.152168473,0.011473006,-0.025571578,-0.068874291,0.997231566
1520521186.782332897,-0.258211183,-0.094695526,1.151662026,0.012054650,-0.026328195,-0.069806139,0.997140218
1520521186.790666819,-0.263358642,-0.094938479,1.151376616,0.012346319,-0.025427171,-0.069939603,0.997150680
1520521186.798999786,-0.268474192,-0.095156916,1.150958997,0.012592508,-0.025363430,-0.070380537,0.997118200
1520521186.807332993,-0.273661424,-0.095225248,1.150540222,0.012757139,-0.025089091,-0.071000330,0.997079107
1520521186.815666914,-0.278727950,-0.095173007,1.149901197,0.013712933,-0.025542053,-0.071965896,0.996985691
1520521186.823999882,-0.283986483,-0.095434450,1.149409629,0.013911129,-0.025205726,-0.072011746,0.996988195
1520521186.832332850,-0.289282215,-0.095623311,1.148919201,0.013687778,-0.025174448,-0.071914323,0.996999108
1520521186.840665817,-0.294707093,-0.095742737,1.148377921,0.013667151,-0.025158876,-0.072614606,0.996949025
1520521186.848999977,-0.300104274,-0.095809271,1.147795587,0.013831547,-0.024870495,-0.072790126,0.996941194
1520521186.857332945,-0.305629144,-0.095912128,1.147281310,0.013437257,-0.024572860,-0.072877588,0.996947577
1520521186.865665913,-0.311147192,-0.096002463,1.146746834,0.013467761,-0.024283031,-0.073255048,0.996926603
1520521186.873999834,-0.316770861,-0.096040589,1.146253655,0.013495296,-0.023895467,-0.073765728,0.996897939
1520521186.882332802,-0.322352796,-0.096114336,1.145763347,0.013548417,-0.023601608,-0.073910817,0.996893473
1520521186.890666962,-0.327953994,-0.096188134,1.145332116,0.013566005,-0.023337010,-0.073605516,0.996922051
1520521186.898999929,-0.333632164,-0.096217345,1.144902333,0.013808122,-0.023189837,-0.074456092,0.996858996
1520521186.907332897,-0.339318152,-0.096227914,1.144552531,0.013626006,-0.023145334,-0.074229893,0.996879405
1520521186.915666819,-0.345090493,-0.096077066,1.144223718,0.014012932,-0.023222821,-0.074516407,0.996850863
1520521186.923999786,-0.350829481,-0.096025771,1.143971043,0.014219471,-0.022941708,-0.073805498,0.996907334
1520521186.932332993,-0.356671894,-0.095792911,1.143755778,0.014461378,-0.023095208,-0.074203043,0.996870798
